UniqueID,DialogueActs,Texts
16263,General Response,"I think there are a lot of things to be desired about the education system in my country. I mean, many of the teachers are passionate about what they do and you can tell they really care about the students. But two of the biggest issues facing schools these days are overcrowding and under-funding."
16264,Prompt,Would you rather have cookies or cake?
16265,General Response,I would have to pick cake. I love cake with filling in and chocolate because it taste so good.
16266,Prompt,Would you rather have cookies or cake?
16267,General Response,I would rather have cookies.  They feel more like a true food with real ingredients than some of these fake-ish frostings you get on cakes that are half dried-out anyway.
16268,Prompt,Would you rather have cookies or cake?
16269,General Response,"I would rather have cake, because I enjoy a moist desert. Sometimes you get moist cookies but sometimes they are hard too. At least with cake I feel like I know what I'm getting everytime."
16270,Prompt,Would you rather have cookies or cake?
16271,General Response,"Oh my goodness, cake, hands down! I love cake, and cupcakes. Some people need a drink after a bad day. Not me, I want vanilla cake with homemade buttercream frosting. I don't know if that's better for you than drinking, but I don't care!"
16272,Prompt,Would you rather have cookies or cake?
16273,General Response,"Shoot, I am a fan of both, but nothing beats a nice cookie from time to time."
16274,Prompt,Would you eat at a restaurant that was really dirty if the food was amazing?
16275,General Response,"No I don't think I could eat at a Restraunt that was dirty, even if they had good food. I ate at a place and my food was really good but there was a gnat that kept flying around until it eventually landed in my food. I haven't been there since."
16276,Prompt,Would you eat at a restaurant that was really dirty if the food was amazing?
16277,General Response,I would not eat at a filthy restaurant no matter how nice the food was. There is no reason to get sick over nice food!
16278,Prompt,Would you eat at a restaurant that was really dirty if the food was amazing?
16279,General Response,"No. Even the best tasting food can make you sick, and there's always a chance to get really sick and not recover."
16280,Prompt,Would you eat at a restaurant that was really dirty if the food was amazing?
16281,General Response,"I have eaten at a dirty restaurant that had amazing food! My sister and I went out for sushi and then noticed the sanitation rating :( Thinking about it though, my kitchen is not always the cleanest but I make amazing food. Just because they kitchen is dirty doesn't mean the food or the people preparing the food are dirty. Right?"
16282,Prompt,Would you eat at a restaurant that was really dirty if the food was amazing?
16283,General Response,I definitely would NOT.  I can find real good food at clean places.  I wouldn't waste my time eating in a dirty restaurant; I'd feel very awkward.
16284,Prompt,What is one thing you do to get motivated?
16285,General Response,I always make a list of things that need to be done and im sure to include even the simplest tasks so that I feel like I have made progresss
16286,Prompt,What is one thing you do to get motivated?
16287,General Response,I get more motivated after I take a shower. The problem is getting motivated to get in the shower in the morning. Three cups of coffee usually does it.
16288,Prompt,What is one thing you do to get motivated?
16289,General Response,The only one thing that has me motivated me is the money. Money is the motive
16290,Prompt,What is one thing you do to get motivated?
16291,General Response,One thing that I do to get motivate is listen to music and sometimes turn it on loudly. This wakes me up.
16292,Prompt,What is one thing you do to get motivated?
16293,General Response,The one thing i do to get motivated is read any type of text.It always stimulates my thinking and gets me in a good mood.
16294,Prompt,"If you were a vegetable, what vegetable would you be?"
16295,General Response,I would be rice because its enjoyed across the world and provides a lot of nutrition to those who need it.
16296,Prompt,"If you were a vegetable, what vegetable would you be?"
16297,General Response,"I would be a crispy red bell pepper. Loaded with nutrients, flashy on the outside, but hollow and empty inside."
16298,Prompt,"If you were a vegetable, what vegetable would you be?"
16299,General Response,"If I were a vegetable, I would be a brussel sprout.  No one eats those I don't think so I would be immortal!"
16300,Prompt,"If you were a vegetable, what vegetable would you be?"
16301,General Response,"I would want to be a brussel sprout. I may not be liked right away, but once you get to know me, you will come to appreciate what I have to offer."
16302,Prompt,"If you were a vegetable, what vegetable would you be?"
16303,General Response,Broccoli is the vegetable I would be. I'm short with a strong base. I also have a lot of fluffy hair.
16304,Prompt,"Who do you think has the biggest impact on fashion trends: actors and actresses, musicians, fashion designers, or consumers?"
16305,General Response,"I really think actors and actresses do. They are always in the spotlight so people see what is in style. I don't think they dress exactly like them, but they do influence consumers in a big way."
16306,Prompt,"Who do you think has the biggest impact on fashion trends: actors and actresses, musicians, fashion designers, or consumers?"
16307,General Response,"The biggest impact on fashion trends are the consumers. It's the girls that where all the stuff and then either make people jealous, or want them, or whatever game they are playing. It's those girls."
16308,Prompt,"Who do you think has the biggest impact on fashion trends: actors and actresses, musicians, fashion designers, or consumers?"
16309,General Response,"I think actors and actresses have the biggest impact because they then set the tone for what consumers will buy, who are the group that will make the most purchases in terms of quantity."
16310,Prompt,"Who do you think has the biggest impact on fashion trends: actors and actresses, musicians, fashion designers, or consumers?"
16311,General Response,Consumers have the biggest impact. Not everyone wears something because it is a trend .Without the consumer buying there is no trend and people wear what they like in the end.
16312,Prompt,"Who do you think has the biggest impact on fashion trends: actors and actresses, musicians, fashion designers, or consumers?"
16313,General Response,Ultimately I think it comes down to the designers because all the designs can be traced back to them eventually.
16314,Prompt,How has the education you received changed your life?
16315,General Response,The education I received gave me opportunities to excel and succeed and find a job and beyond my education I made most of my lifelong friends in college. They changed my life.
16316,Prompt,How has the education you received changed your life?
16317,General Response,It hasn't really changed it all that much. The programming language I was taught to start my college experience is outdated. If I had waited a couple of years I would have started learning C++ and Java and that would have changed things!
16318,Prompt,How has the education you received changed your life?
16319,General Response,"Well, I can read, write, and do math. Math helps me figure out bills, reading is entertaining and useful when it comes to signs, instructions, and warnings, and writing is useful for writing notes, lists, stories, orders, and whatever else you might write."
16320,Prompt,How has the education you received changed your life?
16321,General Response,The education I received has allowed me to get a job that paid better than if I had not been trained in any skills.
16322,Prompt,How has the education you received changed your life?
16323,General Response,It taught me I'm stupid if thats what you mean.
16324,Prompt,Would you rather eat a small can of cat food or eat two rotten tomatoes?
16325,General Response,"Haha! I think I would have to go for the cat food. Some of it doesn't smell to bad. Doesn't it list some human food on the labels? See it couldn't be that awful, could it?"
16326,Prompt,Would you rather eat a small can of cat food or eat two rotten tomatoes?
16327,General Response,"I would rather eat a small can of cat food than two rotten tomatoes.  I think the chance of getting sick is greater with the tomatoes, so I would avoid that."
16328,Prompt,Would you rather eat a small can of cat food or eat two rotten tomatoes?
16329,General Response,"great question! talk about a ""no win"" situation!  I want no part of cat food.  I wouldn't eat cat food unless I was facing starvation.  just the thought of it almost makes me sick.  I'd take my chances on the two rotten tomatoes.  I'd put a lot of different spices on them, maybe add a little sauce, hold my nose and hope I didn't become sick.  but it would be so much better than eating food made for a cat."
16330,Prompt,Would you rather eat a small can of cat food or eat two rotten tomatoes?
16331,General Response,The cat food for sure. Rotten food would be scary because that stuff can make you very ill.
16332,Prompt,Would you rather eat a small can of cat food or eat two rotten tomatoes?
16333,General Response,I would totally eat a small can of cat food instead of anything rotten! Rotten would imply that it would be dangerous to my health. Something canned that is meant for a pet would not be dangerous.
16334,Prompt,Would you rather parent ten children who are well-behaved angels or parent one child who is totally out of control?
16335,General Response,What do you think? I will take the one bad kid any day. No way I could put up with 10 girls all day. I would be out of my mind.
16336,Prompt,Would you rather parent ten children who are well-behaved angels or parent one child who is totally out of control?
16337,General Response,I would rather parent ten well-behaved children. One who is out of control would be very stressful.
16338,Prompt,Would you rather parent ten children who are well-behaved angels or parent one child who is totally out of control?
16339,General Response,I would rather parent ten well behaved children because I can't handle out of control kids.
16340,Prompt,Would you rather parent ten children who are well-behaved angels or parent one child who is totally out of control?
16341,General Response,"I would rather parent one child who is out of control because when he turns out better,i will feel that i achieved something."
16342,Prompt,Would you rather parent ten children who are well-behaved angels or parent one child who is totally out of control?
16343,General Response,"I would rather parent one child who is out of control because 10 kids would be expensive.  Plus, with proper discipline, we would get that kid back in control."
16344,Prompt,What old trend is coming back these days?
16345,General Response,"One old trend that is coming back is rompers.  Girls wore them all the time when I was a kid.  Now I see that they are bringing back rompers, but for men!"
16346,Prompt,What old trend is coming back these days?
16347,General Response,"Bell bottoms pops into my mind. Sometimes, I even see them paired with platform shoes! Picturing this outfit brings visions of disco dancing back to life."
16348,Prompt,What old trend is coming back these days?
16349,General Response,"Buying records is a trend now. Regular stores sell record players, and some machines let you render a song from a record into a digital version."
16350,Prompt,What old trend is coming back these days?
16351,General Response,"I don't know, but I'd certainly like if politeness and good manners staged a comeback!"
16352,Prompt,What old trend is coming back these days?
16353,General Response,"Leggings are coming back.They have even been in the news, due to some not-so-well-dressed family members or airline employees.I think as long as they have something over them and not worn like jeans, which is what made them go out of style in the first place, they will continue to be thought of as a classic fashion item."
16354,Prompt,What piece of technology would look like magic or a miracle to people in medieval Europe?
16355,General Response,A television would totally look like magic to people in medieval time. They would just see a pane of glass with moving images and be mystified.
16356,Prompt,What piece of technology would look like magic or a miracle to people in medieval Europe?
16357,General Response,"Playstation games.  Especially if it is a game of medieval people at battle.  A lot of those games look so realistic, it would seem magical to have people on a little box (TV) who look like them."
16358,Prompt,What piece of technology would look like magic or a miracle to people in medieval Europe?
16359,General Response,"I think having a smart phone with internet access would look like magic to people in the medieval period. Reason being is because the phone would have access to the internet, which has all the knowledge of people thus far."
16360,Prompt,What piece of technology would look like magic or a miracle to people in medieval Europe?
16361,General Response,Cell phones would certainy look like magic or a miracle to people in medieval Europe. Just the phone without even the internet or service would be amazing. The internet and data attached would really blow their minds.
16362,Prompt,What piece of technology would look like magic or a miracle to people in medieval Europe?
16363,General Response,A cellphone would look like a miracle to people in medieval Europe and probably get a lynch mob after you at the same time. Showing these people who have little to no technological capabilities would surely make them either envy you or want to kill you.
16364,Prompt,I love movie theater popcorn! What is your favorite movie theater snack?
16365,General Response,Hot buttered theater popcorn is my absolute favorite too. But my next favorite would have to be those chocolate covered cookie dough bits. And a soda too of course.
16366,Prompt,I love movie theater popcorn! What is your favorite movie theater snack?
16367,General Response,I love movie theater popcorn with very little butter and a whole large box of chocolate covered raisins mixed it. Please don't hate me for my snack choices.
16368,Prompt,I love movie theater popcorn! What is your favorite movie theater snack?
16369,General Response,I love movie popcorn to but my favorite movie theater snack is nachos and chesse I love when the cheese is hot it's the best.
16370,Prompt,I love movie theater popcorn! What is your favorite movie theater snack?
16371,General Response,"What is it about movie theater popcorn that makes it taste so good? Is it the experience and part of the package so to speak or is it all that greasy, melty, butter we put on it? I get popcorn the most as a snack but what I really love, are twizlers. Maybe it goes back to when I was a kid, and we got to choose one treat to sneak in moms purse to the movies, not sure, but they are my favorite."
16372,Prompt,I love movie theater popcorn! What is your favorite movie theater snack?
16373,General Response,Same for me. You can't go to the movies and skip the popcorn. That's the biggest reason I go to the movies.
16374,Prompt,Would you rather have to eat a bowl full of worms or a live frog?
16375,General Response,"The frog would be a lot quicker to swallow. I don't think I could do multiple mouthfuls of worms, they're way to wiggly."
16376,Prompt,Would you rather have to eat a bowl full of worms or a live frog?
16377,General Response,They're both disgusting but if I have to choose I'd rather eat worms. I can just gulp them  down without chewing.
16378,Prompt,Would you rather have to eat a bowl full of worms or a live frog?
16379,General Response,"I would rather eat a bowl full of worms. I think they wound be easier to swallow than to have to bite into a live frog. Also since the frog is a live frog, I can assume the worms are dead already. Right?"
16380,Prompt,Would you rather have to eat a bowl full of worms or a live frog?
16381,General Response,"I actually have a recipe for worms, so I would go with that. We have a big colony of frogs that we encourage in our garden. They help with the pest control and so it would be sacrilegious for me to harm a frog. A live one would also be a factor. I would not like to experience their movement in my mouth. It would be impossible!"
16382,Prompt,Would you rather have to eat a bowl full of worms or a live frog?
16383,General Response,"A bowl of live worms seems like a more appealing choice. A live frog would constantly be trying to jump away from you, but worms can't get  anywhere very fast so it would be over quicker."
16384,Prompt,What will the future of education be?
16385,General Response,"Everyone will have Virtual Reality devices, who can get access to them, and then all education will be online for free. That way people will have ethics, because as soon as everyone has ethics, this world will be really, really awesome."
16386,Prompt,What will the future of education be?
16387,General Response,"My future in education will be to finish 2 more classes, which will give me a Master's degree in Psychology."
16388,Prompt,What will the future of education be?
16389,General Response,"I am sure that education will be all done online, as right now so many kids I know are in virtual school already."
16390,Prompt,What will the future of education be?
16391,General Response,"The future of education will be entirely online or at home. Homeschooling is on the rise and online education is as well, I foresee a future where every child, teenager and young adult is a homeschooler in some shape or form."
16392,Prompt,What will the future of education be?
16393,General Response,The future of education will be more people reading and learning in their own terms rather than adhering to a strict schedule created by school administrators.
16394,Prompt,What is the worst song lyric you have ever heard?
16395,General Response,cut the kwan. What the hell is a kwan and why would you cut it? That makes no sense to me.
16396,Prompt,What is the worst song lyric you have ever heard?
16397,General Response,"In a rap song where it says ""rape your mother"". I hate that song and that is totally off the deepeend."
16398,Prompt,What is the worst song lyric you have ever heard?
16399,General Response,Anything where a male singer is just bragging about how much money he has or women he's slept with. I couldn't care less.
16400,Prompt,What is the worst song lyric you have ever heard?
16401,General Response,There are a lot of song lyrics I think are terrible but mostly all the ones that use the F bomb.
16402,Prompt,What is the worst song lyric you have ever heard?
16403,General Response,"Honestly, there are so many terribly-written songs out there, I can't say for sure which is the worst. But the theme song to thst Star Trek prequel series, Enterprise, is so cheestly that I cannot watch the show."
16404,Prompt,Would you rather make a movie of your life before you were twenty-one or a movie of your life after the age of twenty-one?
16405,General Response,"No doubt about it, it would be after the age of twenty-one.  Before I was twenty-one, things were pretty dull.  After twenty-one I left home for the first time, had my first real relationship with a woman, started my career, changed my religious outlook and became a parent.  So many things have happened since I was twenty-one.  In fact, I'm sixty-one now and about to become a first time grandfather.  No doubt about it, a movie about my after the age of twenty-one would be much more interesting."
16406,Prompt,Would you rather make a movie of your life before you were twenty-one or a movie of your life after the age of twenty-one?
16407,General Response,I would rather have a movie of my life after the age of 21 because that's when all the interesting stuff happened.
16408,Prompt,Would you rather make a movie of your life before you were twenty-one or a movie of your life after the age of twenty-one?
16409,General Response,"I would make a movie of my life before 21 because  had a lot of crazy things happen before 21.  After 21, my life was more typical, so it might now make such an interesting drama for a movie."
16410,Prompt,Would you rather make a movie of your life before you were twenty-one or a movie of your life after the age of twenty-one?
16411,General Response,I'd rather make a movie of my life after twenty-one because I was a Marine and I did some pretty cool stuff after I turned twenty-one.
16412,Prompt,Would you rather make a movie of your life before you were twenty-one or a movie of your life after the age of twenty-one?
16413,General Response,I'd rather make a movie of my life after age twenty-one.  Nothing interesting or exciting happened to shape me into who I am today until after that point.
16414,Prompt,Would you rather be a famous movie star or a member of your favorite popular music group?
16415,General Response,I would rather be a famous music star or rockstar.  Rockstars are usually way cooler and more genuine than a Hollywood actor.
16416,Prompt,Would you rather be a famous movie star or a member of your favorite popular music group?
16417,General Response,A famous movie star. The career itself appeals to me more and seems to have more longevity.
16418,Prompt,Would you rather be a famous movie star or a member of your favorite popular music group?
16419,General Response,I would rather be a member of my favorite music group because it would be much more satisfying touring the world and playing music.
16420,Prompt,Would you rather be a famous movie star or a member of your favorite popular music group?
16421,General Response,I would rather be a member of one of my favorite music groups. I have been an amateur musician for over 16 years and find performing music to be equally challenging and rewarding.
16422,Prompt,Would you rather be a famous movie star or a member of your favorite popular music group?
16423,General Response,"A movie star for sure, singing is not my thing, I'm way more of an actor then a singer.  I'm pretty good at taking on different personas."
16424,Prompt,Would you rather have everyone know about your personal finances or know the details of your romantic life?
16425,General Response,"I've made some pretty big mistakes with finances and my not so hot dates. In fact, my romantic life should be in a book but my personal finances should never be looked at, sometimes even by me."
16426,Prompt,Would you rather have everyone know about your personal finances or know the details of your romantic life?
16427,General Response,I don't think it would bother me if people knew both. I think it would be more of a problem for them being in someone else's private matters.
16428,Prompt,Would you rather have everyone know about your personal finances or know the details of your romantic life?
16429,General Response,I would rather everyone know my romantic life because there i not much to it to know.
16430,Prompt,Would you rather have everyone know about your personal finances or know the details of your romantic life?
16431,General Response,I'd rather have everyone know my romantic life. I tell everyone about it anyway.
16432,Prompt,Would you rather have everyone know about your personal finances or know the details of your romantic life?
16433,General Response,I would rather people know the details of my romantic life than my personal finances.  Other people having knowledge of your personal finances can lead to fraud.
16434,Prompt,What do you bring with you everywhere you go?
16435,General Response,"I need my pen. It's a normal ordinary blue ballpoint pen and it has to be on my person or nearby always. I can't survive without it. I'll write notes on my wrist if I don't have paper handy, so I don't even really need the notebook that I usually (but not always) carry with me, but I have to have my pen."
16436,Prompt,What do you bring with you everywhere you go?
16437,General Response,"I take my cell phone with me everywhere, it's a great distraction for little boys who don't want to be in the car anymore."
16438,Prompt,What do you bring with you everywhere you go?
16439,General Response,"I bring my purse everywhere I go. I don't have enough pockets to carry my wallet, sunglasses, keys, pens, brush, and toddler snacks!"
16440,Prompt,What do you bring with you everywhere you go?
16441,General Response,I bring my cellphone everywhere I go.  If I bring my phone I have immediate access to friends and families phone number.
16442,Prompt,What do you bring with you everywhere you go?
16443,General Response,My eyeglasses. I can't see to go anywhere unless I have my eyeglasses on so of course I take them with me everywhere I go.
16444,Prompt,Would you rather be very short or extremely tall?
16445,General Response,"Being a girl, I wouldn't want to be extremely tall because I would probably get made fun of alot."
16446,Prompt,Would you rather be very short or extremely tall?
16447,General Response,I would rather be extremely tall.  I am on the short side and it would be nice to not have trouble reaching things for a change.
16448,Prompt,Would you rather be very short or extremely tall?
16449,General Response,"I'm pretty short. Okay I'm really short, and I'm fine with that. I can duck under things better than most people, if I even ""have"" to duck, and if I fall, it's not such a long way down before I hit the ground."
16450,Prompt,Would you rather be very short or extremely tall?
16451,General Response,I have always said I would rather be short. You can always climb up on stuff to reach high stuff even being short but being tall you can't fit into smaller spaces or crawl under things as well. Being short is pretty handy sometimes.
16452,Prompt,Would you rather be very short or extremely tall?
16453,General Response,I would much rather be extremely tall. I would be able to reach everything!
16454,Prompt,How is life?
16455,General Response,"Life is hard and wonderful at the same time. Everyday I face new problems and challenges but I also get to experience new and exciting things. Really life is what you put into it, if you're negative, there is a good chance it will be harder. If you keep a positive attitude, the things that come to you are amazing."
16456,Prompt,How is life?
16457,General Response,Life is good but you have to take the good with the bad.  Life is a learning experience and is also like a roller coaster.  You make your choices and learn later if they were the right ones and learn from there.
16458,Prompt,How is life?
16459,General Response,"It is not as bad as it was for me a year ago when I had an emotional breakdown, but I cannot say I am at 100% either. I just met a great guy though, so things are looking up."
16460,Prompt,How is life?
16461,General Response,Life is good. Life is interesting and life is never dull. I feel like I have lived a good life with accomplishments to show for it.
16462,Prompt,How is life?
16463,General Response,"I think life is what you make it.  Let's face it, we all have pressures, and bad things happen.  I think the key is, and it's easier said than done, to focus on the positive aspects of life.  Let me tell you...I have fallen down in this concept from time to time and it wasn't pleasant.  the idea is to stay positive.  it's not always easy, but it's a good idea to try for."
16464,Prompt,"If you have to travel a long distance, do you prefer plane, train or car?"
16465,General Response,"When I travel a long distance, I must admit that I am terrified of flying but I actually prefer it because let's face it, time in a car can be exhausting!"
16466,Prompt,"If you have to travel a long distance, do you prefer plane, train or car?"
16467,General Response,I would travel by car because a I have to do is buy gas and put it in the car and go where I need to go.
16468,Prompt,"If you have to travel a long distance, do you prefer plane, train or car?"
16469,General Response,"I very much prefer traveling by plane. I tend to get carsick on long trips, and I love taking off in a plane."
16470,Prompt,"If you have to travel a long distance, do you prefer plane, train or car?"
16471,General Response,"If I'm in the mood for a long trip, a car ride.  But if I want to get there fast I would prefer plane."
16472,Prompt,"If you have to travel a long distance, do you prefer plane, train or car?"
16473,General Response,I prefer a plane for traveling long distances because it really cuts down on the time to get there.
16474,Prompt,Would you rather have a one month paid vacation or not have to pay taxes on your income for a year?
16475,General Response,"I would rather have no income taxes for a year because the taxes amount to more than the month paid vacation.  I am self-employed anyway, so it's not like work is unbearable."
16476,Prompt,Would you rather have a one month paid vacation or not have to pay taxes on your income for a year?
16477,General Response,I would rather have a month of vacation. I really love traveling and seeing new things around the world. If I had a month off vacation I would spend it doing just that. One month should be enough time to travel and see some new places.
16478,Prompt,Would you rather have a one month paid vacation or not have to pay taxes on your income for a year?
16479,General Response,"No taxes! To be honest, I wouldn't know where to go for a month. I'd be bored and restless."
16480,Prompt,Would you rather have a one month paid vacation or not have to pay taxes on your income for a year?
16481,General Response,"I would want to pay no taxes for a year. I think taxes are a bigger chunk of my income than what I make a month, so I would take the extra money and then look at using it for fun activities."
16482,Prompt,Would you rather have a one month paid vacation or not have to pay taxes on your income for a year?
16483,General Response,I would much rather not have to pay taxes for a whole year because that would save me a ton of money.
16484,Prompt,Who shot first (Han or Greedo)?
16485,General Response,Greedo shot first. Han shot back Greedo missed. It actually depends on what year you saw the film. In later releases George Lucas added extra frames to the film to make Hans look less like a cold blooded killer and showed Greedo shooting first.
16486,Prompt,Who shot first (Han or Greedo)?
16487,General Response,"I can't answer this question, because I don't know anything about either person."
16488,Prompt,Who shot first (Han or Greedo)?
16489,General Response,"Oh man, here's my problem. I don't know. I mean, I know about the debate and I have watched the Star Wars movies, but who really knows the answer there? Hmm? I definitely don't."
16490,Prompt,Who shot first (Han or Greedo)?
16491,General Response,I think Han shot first. Part of the problem with this question though is that there are different cuts of the movie that give you different impressions.
16492,Prompt,Who shot first (Han or Greedo)?
16493,General Response,"Everyone knows Han shot first. If you think otherwise, I don't even consider you a real fan."
16494,Prompt,Would you rather listen to songs you have no control over 24 hours a day for a year or listen to your favorite song 24 hours a day for a year?
16495,General Response,I would choose songs that I had no control over for a year. I don't want to grow to hate my favorite song and I might actually pick up some new songs that I enjoy over the course of the year.
16496,Prompt,Would you rather listen to songs you have no control over 24 hours a day for a year or listen to your favorite song 24 hours a day for a year?
16497,General Response,"I would rather listen to my favorite song 24 hours a day for a year. If I have to endure torture, I might as well get to enjoy it. Some songs though, man, some songs make me run out of stores they are so annoying."
16498,Prompt,Would you rather listen to songs you have no control over 24 hours a day for a year or listen to your favorite song 24 hours a day for a year?
16499,General Response,Once there was a radio station that played a song for 24 hours straight. It was pretty obnoxious but tolerable. I hate to ruin a good song that I love and wouldn't ever want to hear again. I guess it depends on how bad that other song I can't control is.
16500,Prompt,Would you rather listen to songs you have no control over 24 hours a day for a year or listen to your favorite song 24 hours a day for a year?
16501,General Response,"I think I would rather listen to songs you have no control instead of my favorite songs for over 24 hours a day for a year, because that way I'd get a variety of different songs and I'm pretty if I listened to the same songs over and over, they wouldn't be my favorite songs anymore; I'd get pretty tired of them."
16502,Prompt,Would you rather listen to songs you have no control over 24 hours a day for a year or listen to your favorite song 24 hours a day for a year?
16503,General Response,"I like to think I play guitar, but other people may have a different opinion on the matter, but music still plays a major role in my life. It's healing, cathartic, and soothing. I like the spontaneity of radio, and when a favorite song starts to play I can't help feel that it's a treat, even though I probably have the CD in my car or the song on my iPhone. Unfortunately, Murphy's Law dictates that less than stellar songs will make it through the air waves and the favorite song will begin when you're thirty seconds from arriving at your destination. I have to have variety, so I would definitely choose to listen to songs I have no control over."
16504,Prompt,What do you do to improve your mood when you are in a bad mood?
16505,General Response,I find that listening to music helps improve my mood especially if the lyrics are upbeat.
16506,Prompt,What do you do to improve your mood when you are in a bad mood?
16507,General Response,When I'm in a bad mood I like to listen to music or drive around. Sometimes a shower helps me feel better to.
16508,Prompt,What do you do to improve your mood when you are in a bad mood?
16509,General Response,I talk to my best friend when I am in a bad mood and that will generally improve my mood. I will also go on a hike or sit outside just to absorb the energy from nature.
16510,Prompt,What do you do to improve your mood when you are in a bad mood?
16511,General Response,"Whenever I'm in a bad mood, I force my self to smile. Its a great trick called, fake it until you make it. I saw a Ted Talk where a researcher explained that forcing yourself into certain body language patterns actually has an effect on your mood and confidence."
16512,Prompt,What do you do to improve your mood when you are in a bad mood?
16513,General Response,When I'm in a bad mood I like to exercise so that the physical exertion will get my mind off of my troubles.
16514,Prompt,Which app seemed like magic the first time you used it?
16515,General Response,Truecaller app seemed like magic the first time i used it because finally i could discover who those annoying callers were.
16516,Prompt,Which app seemed like magic the first time you used it?
16517,General Response,"Waze. I like how it not only gives me directions, but also tells me what to expect along the way as far as traffic, potholes and other traffic/driving related issues I should know about."
16518,Prompt,Which app seemed like magic the first time you used it?
16519,General Response,"My SnapChat app seemed pretty magical the first time I used it and it still use, because the creators and designers continue to add new ideas and tools to make it even more magical."
16520,Prompt,Which app seemed like magic the first time you used it?
16521,General Response,The Zippo app seemed like magic at first because it was one of the earliest apps that showed the gyroscopic effect of the iPhone.
16522,Prompt,Which app seemed like magic the first time you used it?
16523,General Response,The app that surprised me the most and seemed like magic was that Shazaam app.
16524,Prompt,"Do you prefer having someone cook for you, or cooking for yourself?"
16525,General Response,"Sometimes, when I am very tired, I would prefer having someone cook for me, but usually I like eating the food I made for myself"
16526,Prompt,"Do you prefer having someone cook for you, or cooking for yourself?"
16527,General Response,I like to cook for myself because I know exactly what I am eating and I know how it was prepared.
16528,Prompt,"Do you prefer having someone cook for you, or cooking for yourself?"
16529,General Response,I prefer to have someone cook for me because I cannot cook well and this also gives me a chance to relax.
16530,Prompt,"Do you prefer having someone cook for you, or cooking for yourself?"
16531,General Response,I love when my husband cooks because it gives me a break and well hes really good at it. I dont know if I would want anyone else to outside of a restaurant
16532,Prompt,"Do you prefer having someone cook for you, or cooking for yourself?"
16533,General Response,I prefer to cook for myself and make my own food. If the food comes out terrible or bad then I have only myself to blame. I prefer to be independent and do things for myself. Cooking for myself also allows me to make what ever I am in the mood for.
16534,Prompt,Do you like horror movies? Why or why not?
16535,General Response,"I love scary movies that could be realistic, those campfire tails that come to life on the big screen and get your heart racing are the best. I don't like the slasher films though, like Chucky or Freddy Krueger type films, they are just silly."
16536,Prompt,Do you like horror movies? Why or why not?
16537,General Response,"Horror movies are my favorite types of movies. I love all sorts, like monster movies, campy slasher movies, and alien movies too. My favorite is Halloween 2."
16538,Prompt,Do you like horror movies? Why or why not?
16539,General Response,"I have never liked horror movies I always find them kind of nauseating. The reason I don't like them is half the time the people in them behave very stupidly and you just want to tell them, ""No don't do that!"""
16540,Prompt,Do you like horror movies? Why or why not?
16541,General Response,"I don't like all of them, but there's plenty that I do like. I can't watch them alone though, way too scary."
16542,Prompt,Do you like horror movies? Why or why not?
16543,General Response,I really don't! I suppose I scare rather easily and I prefer not to put certain images in my head where they may reappear later at night when I'm alone.
16544,Prompt,What was your first kiss like?
16545,General Response,My first kiss was at 11. It was awkward and I remember thinking his mouth tasted like metal. It was in the school yard while my friends giggled.
16546,Prompt,What was your first kiss like?
16547,General Response,"It was a passionate, French kiss.  French kissing seems natural to me, and a traditional peck kiss isn't satisfying for me."
16548,Prompt,What was your first kiss like?
16549,General Response,"I was very young and it was with a classmate of mine. It was fun and exciting. We haven't spoken in years and it was just puppy love, but it was very sweet."
16550,Prompt,What was your first kiss like?
16551,General Response,If you ignore the fact I missed their mouth I think I did a pretty good job
16552,Prompt,What was your first kiss like?
16553,General Response,"It was magical,a kind of feeling that one can only experience to really know it."
16554,Prompt,What do you think of tattoos? Do you have any?
16555,General Response,"I do have a tattoo, and I think they're great. I have a tattoo of a snake on my calf, and a tattoo of my son's name on my chest. I'm looking into getting another one, maybe my other son's name once he's born."
16556,Prompt,What do you think of tattoos? Do you have any?
16557,General Response,"I don't have any tattoos. My thinking is that they are for life, and yet my values, attitudes and body changed as I was growing up, and even though adulthood. A tattoo I selected at age 20 might not be a choice I wanted at age 40. Isn't it better to establish individuality with clothing, hair style, accessories etc? These are changeable, but a tattoo isn't. Okay, laser removal is available, but from what I hear it isn't cheap nor blemish-free.

But that is just me. I know there are others who chose a tattoo and have been happy with it."
16558,Prompt,What do you think of tattoos? Do you have any?
16559,General Response,"I love tattoos, but I don't have any. I'm afraid of that kind of commitment, not afraid of needles. Maybe one day the right tattoo idea will come to mind and I will take the plunge!"
16560,Prompt,What do you think of tattoos? Do you have any?
16561,General Response,"I have one tatoo. I've wanted a tatoo my whole life. Finally, at the age of 54, I got a butterfly tatooed on my leg. Ouch!"
16562,Prompt,What do you think of tattoos? Do you have any?
16563,General Response,"I think tattoos are fine so long as the placement and artwork is aligned with who the person is when they have it done as well as who they are planning to be in the future. Many tattoos are a past self's bad decision that the current or future self will have to deal with. I do have a tattoo, I'm happy with both the design and placement (and patting my past self on the head for being wise enough to have it done where it can't be unless I'm wearing clothes meant to display it.)"
16564,Prompt,"If you could, would you communicate entirely with memes?"
16565,General Response,"Probably, I quite enjoy memes but I think that would be hard task to find the correct meme for every situation and it would be an inappropriate way to communicate."
16566,Prompt,"If you could, would you communicate entirely with memes?"
