Utterance_ID,HITTypeID,HIT_ID
13064,NA,NA
13065,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3EKZL9T8Y87GC5NDVO607GZ2CAOCHA
13066,NA,NA
13067,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3EKZL9T8Y87GC5NDVO607GZ2CAOCHA
13068,NA,NA
13069,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3EKZL9T8Y87GC5NDVO607GZ2CAOCHA
13070,NA,NA
13071,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3EKZL9T8Y87GC5NDVO607GZ2CAOCHA
13072,NA,NA
13073,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3EKZL9T8Y87GC5NDVO607GZ2CAOCHA
13074,NA,NA
13075,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3EKZL9T8Y87GC5NDVO607GZ2CAOHCF
13076,NA,NA
13077,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3EKZL9T8Y87GC5NDVO607GZ2CAOHCF
13078,NA,NA
13079,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3EKZL9T8Y87GC5NDVO607GZ2CAOHCF
13080,NA,NA
13081,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3EKZL9T8Y87GC5NDVO607GZ2CAOHCF
13082,NA,NA
13083,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3EKZL9T8Y87GC5NDVO607GZ2CAOHCF
13084,NA,NA
13085,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3EN4YVUOUCD069TYAK58X60RQKFXJ1
13086,NA,NA
13087,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3EN4YVUOUCD069TYAK58X60RQKFXJ1
13088,NA,NA
13089,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3EN4YVUOUCD069TYAK58X60RQKFXJ1
13090,NA,NA
13091,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3EN4YVUOUCD069TYAK58X60RQKFXJ1
13092,NA,NA
13093,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3EN4YVUOUCD069TYAK58X60RQKFXJ1
13094,NA,NA
13095,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3EN4YVUOUCD069TYAK58X60RQKGJXO
13096,NA,NA
13097,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3EN4YVUOUCD069TYAK58X60RQKGJXO
13098,NA,NA
13099,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3EN4YVUOUCD069TYAK58X60RQKGJXO
13100,NA,NA
13101,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3EN4YVUOUCD069TYAK58X60RQKGJXO
13102,NA,NA
13103,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3EN4YVUOUCD069TYAK58X60RQKGJXO
13104,NA,NA
13105,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3EPG8DX9LKBNQ1CMZRRX2JVJ6KBP5J
13106,NA,NA
13107,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3EPG8DX9LKBNQ1CMZRRX2JVJ6KBP5J
13108,NA,NA
13109,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3EPG8DX9LKBNQ1CMZRRX2JVJ6KBP5J
13110,NA,NA
13111,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3EPG8DX9LKBNQ1CMZRRX2JVJ6KBP5J
13112,NA,NA
13113,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3EPG8DX9LKBNQ1CMZRRX2JVJ6KBP5J
13114,NA,NA
13115,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3EQPA8A374HPB4TDB2TTURG2YKDZJ0
13116,NA,NA
13117,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3EQPA8A374HPB4TDB2TTURG2YKDZJ0
13118,NA,NA
13119,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3EQPA8A374HPB4TDB2TTURG2YKDZJ0
13120,NA,NA
13121,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3EQPA8A374HPB4TDB2TTURG2YKDZJ0
13122,NA,NA
13123,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3EQPA8A374HPB4TDB2TTURG2YKDZJ0
13124,NA,NA
13125,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3EQPA8A374HPB4TDB2TTURG2YKEJZL
13126,NA,NA
13127,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3EQPA8A374HPB4TDB2TTURG2YKEJZL
13128,NA,NA
13129,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3EQPA8A374HPB4TDB2TTURG2YKEJZL
13130,NA,NA
13131,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3EQPA8A374HPB4TDB2TTURG2YKEJZL
13132,NA,NA
13133,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3EQPA8A374HPB4TDB2TTURG2YKEJZL
13134,NA,NA
13135,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3F6045TU7D9LZ1YRLS8HS906NCD990
13136,NA,NA
13137,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3F6045TU7D9LZ1YRLS8HS906NCD990
13138,NA,NA
13139,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3F6045TU7D9LZ1YRLS8HS906NCD990
13140,NA,NA
13141,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3F6045TU7D9LZ1YRLS8HS906NCD990
13142,NA,NA
13143,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3F6045TU7D9LZ1YRLS8HS906NCD990
13144,NA,NA
13145,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FBEFUUYRKQCM16YFRJ54UKO3TN6A1
13146,NA,NA
13147,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FBEFUUYRKQCM16YFRJ54UKO3TN6A1
13148,NA,NA
13149,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FBEFUUYRKQCM16YFRJ54UKO3TN6A1
13150,NA,NA
13151,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FBEFUUYRKQCM16YFRJ54UKO3TN6A1
13152,NA,NA
13153,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FBEFUUYRKQCM16YFRJ54UKO3TN6A1
13154,NA,NA
13155,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FBEFUUYRKQCM16YFRJ54UKO3TNA65
13156,NA,NA
13157,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FBEFUUYRKQCM16YFRJ54UKO3TNA65
13158,NA,NA
13159,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FBEFUUYRKQCM16YFRJ54UKO3TNA65
13160,NA,NA
13161,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FBEFUUYRKQCM16YFRJ54UKO3TNA65
13162,NA,NA
13163,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FBEFUUYRKQCM16YFRJ54UKO3TNA65
13164,NA,NA
13165,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FCO4VKOZ4YYGE1FE6QJ6RABJJ4E72
13166,NA,NA
13167,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FCO4VKOZ4YYGE1FE6QJ6RABJJ4E72
13168,NA,NA
13169,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FCO4VKOZ4YYGE1FE6QJ6RABJJ4E72
13170,NA,NA
13171,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FCO4VKOZ4YYGE1FE6QJ6RABJJ4E72
13172,NA,NA
13173,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FCO4VKOZ4YYGE1FE6QJ6RABJJ4E72
13174,NA,NA
13175,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FCO4VKOZ4YYGE1FE6QJ6RABJJ57EW
13176,NA,NA
13177,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FCO4VKOZ4YYGE1FE6QJ6RABJJ57EW
13178,NA,NA
13179,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FCO4VKOZ4YYGE1FE6QJ6RABJJ57EW
13180,NA,NA
13181,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FCO4VKOZ4YYGE1FE6QJ6RABJJ57EW
13182,NA,NA
13183,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FCO4VKOZ4YYGE1FE6QJ6RABJJ57EW
13184,NA,NA
13185,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FDWKV9VCNNYQD5O8C7DTRT40WTUMA
13186,NA,NA
13187,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FDWKV9VCNNYQD5O8C7DTRT40WTUMA
13188,NA,NA
13189,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FDWKV9VCNNYQD5O8C7DTRT40WTUMA
13190,NA,NA
13191,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FDWKV9VCNNYQD5O8C7DTRT40WTUMA
13192,NA,NA
13193,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FDWKV9VCNNYQD5O8C7DTRT40WTUMA
13194,NA,NA
13195,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FHTJGYT8NLL6Y16GNAO6GM8WTPGPS
13196,NA,NA
13197,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FHTJGYT8NLL6Y16GNAO6GM8WTPGPS
13198,NA,NA
13199,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FHTJGYT8NLL6Y16GNAO6GM8WTPGPS
13200,NA,NA
13201,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FHTJGYT8NLL6Y16GNAO6GM8WTPGPS
13202,NA,NA
13203,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FHTJGYT8NLL6Y16GNAO6GM8WTPGPS
13204,NA,NA
13205,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FI30CQHVK4H5BBQL5J1Z54ULB86BW
13206,NA,NA
13207,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FI30CQHVK4H5BBQL5J1Z54ULB86BW
13208,NA,NA
13209,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FI30CQHVK4H5BBQL5J1Z54ULB86BW
13210,NA,NA
13211,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FI30CQHVK4H5BBQL5J1Z54ULB86BW
13212,NA,NA
13213,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FI30CQHVK4H5BBQL5J1Z54ULB86BW
13214,NA,NA
13215,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FJ2RVH25ZRAZHDS0JT2IMSSH63928
13216,NA,NA
13217,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FJ2RVH25ZRAZHDS0JT2IMSSH63928
13218,NA,NA
13219,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FJ2RVH25ZRAZHDS0JT2IMSSH63928
13220,NA,NA
13221,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FJ2RVH25ZRAZHDS0JT2IMSSH63928
13222,NA,NA
13223,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FJ2RVH25ZRAZHDS0JT2IMSSH63928
13224,NA,NA
13225,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FO95NVK5CL98GQCOF8U0P5QLM7RSF
13226,NA,NA
13227,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FO95NVK5CL98GQCOF8U0P5QLM7RSF
13228,NA,NA
13229,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FO95NVK5CL98GQCOF8U0P5QLM7RSF
13230,NA,NA
13231,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FO95NVK5CL98GQCOF8U0P5QLM7RSF
13232,NA,NA
13233,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FO95NVK5CL98GQCOF8U0P5QLM7RSF
13234,NA,NA
13235,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FSEU3P2NRLX71QZ9Q8PAF0UZKORRR
13236,NA,NA
13237,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FSEU3P2NRLX71QZ9Q8PAF0UZKORRR
13238,NA,NA
13239,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FSEU3P2NRLX71QZ9Q8PAF0UZKORRR
13240,NA,NA
13241,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FSEU3P2NRLX71QZ9Q8PAF0UZKORRR
13242,NA,NA
13243,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FSEU3P2NRLX71QZ9Q8PAF0UZKORRR
13244,NA,NA
13245,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FTID4TN8LJV1478I13NWZKSWFELYX
13246,NA,NA
13247,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FTID4TN8LJV1478I13NWZKSWFELYX
13248,NA,NA
13249,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FTID4TN8LJV1478I13NWZKSWFELYX
13250,NA,NA
13251,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FTID4TN8LJV1478I13NWZKSWFELYX
13252,NA,NA
13253,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FTID4TN8LJV1478I13NWZKSWFELYX
13254,NA,NA
13255,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FTID4TN8LJV1478I13NWZKSWFEYLA
13256,NA,NA
13257,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FTID4TN8LJV1478I13NWZKSWFEYLA
13258,NA,NA
13259,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FTID4TN8LJV1478I13NWZKSWFEYLA
13260,NA,NA
13261,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FTID4TN8LJV1478I13NWZKSWFEYLA
13262,NA,NA
13263,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FTID4TN8LJV1478I13NWZKSWFEYLA
13264,NA,NA
13265,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FULMHZ7OUIZ9FB9T6GVGNVA1J5M4F
13266,NA,NA
13267,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FULMHZ7OUIZ9FB9T6GVGNVA1J5M4F
13268,NA,NA
13269,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FULMHZ7OUIZ9FB9T6GVGNVA1J5M4F
13270,NA,NA
13271,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FULMHZ7OUIZ9FB9T6GVGNVA1J5M4F
13272,NA,NA
13273,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FULMHZ7OUIZ9FB9T6GVGNVA1J5M4F
13274,NA,NA
13275,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FULMHZ7OUIZ9FB9T6GVGNVA1J64MY
13276,NA,NA
13277,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FULMHZ7OUIZ9FB9T6GVGNVA1J64MY
13278,NA,NA
13279,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FULMHZ7OUIZ9FB9T6GVGNVA1J64MY
13280,NA,NA
13281,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FULMHZ7OUIZ9FB9T6GVGNVA1J64MY
13282,NA,NA
13283,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FULMHZ7OUIZ9FB9T6GVGNVA1J64MY
13284,NA,NA
13285,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FVBZG9CLJZWIDSXJ8DGCFX13LQH0L
13286,NA,NA
13287,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FVBZG9CLJZWIDSXJ8DGCFX13LQH0L
13288,NA,NA
13289,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FVBZG9CLJZWIDSXJ8DGCFX13LQH0L
13290,NA,NA
13291,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FVBZG9CLJZWIDSXJ8DGCFX13LQH0L
13292,NA,NA
13293,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FVBZG9CLJZWIDSXJ8DGCFX13LQH0L
13294,NA,NA
13295,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FVBZG9CLJZWIDSXJ8DGCFX13LR0H5
13296,NA,NA
13297,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FVBZG9CLJZWIDSXJ8DGCFX13LR0H5
13298,NA,NA
13299,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FVBZG9CLJZWIDSXJ8DGCFX13LR0H5
13300,NA,NA
13301,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FVBZG9CLJZWIDSXJ8DGCFX13LR0H5
13302,NA,NA
13303,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FVBZG9CLJZWIDSXJ8DGCFX13LR0H5
13304,NA,NA
13305,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FW4EL5A3L9ZZXSTFAEN8ZKEB0T229
13306,NA,NA
13307,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FW4EL5A3L9ZZXSTFAEN8ZKEB0T229
13308,NA,NA
13309,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FW4EL5A3L9ZZXSTFAEN8ZKEB0T229
13310,NA,NA
13311,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FW4EL5A3L9ZZXSTFAEN8ZKEB0T229
13312,NA,NA
13313,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FW4EL5A3L9ZZXSTFAEN8ZKEB0T229
13314,NA,NA
13315,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3G3AJKPCXLDZ3W0NC946AIIHATJY4H
13316,NA,NA
13317,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3G3AJKPCXLDZ3W0NC946AIIHATJY4H
13318,NA,NA
13319,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3G3AJKPCXLDZ3W0NC946AIIHATJY4H
13320,NA,NA
13321,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3G3AJKPCXLDZ3W0NC946AIIHATJY4H
13322,NA,NA
13323,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3G3AJKPCXLDZ3W0NC946AIIHATJY4H
13324,NA,NA
13325,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3G57RS03HHQRYUBGXTGL66NQVAK25A
13326,NA,NA
13327,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3G57RS03HHQRYUBGXTGL66NQVAK25A
13328,NA,NA
13329,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3G57RS03HHQRYUBGXTGL66NQVAK25A
13330,NA,NA
13331,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3G57RS03HHQRYUBGXTGL66NQVAK25A
13332,NA,NA
13333,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3G57RS03HHQRYUBGXTGL66NQVAK25A
13334,NA,NA
13335,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3G5RUKN2ECO6O32LM2RMAAVQS1U9NZ
13336,NA,NA
13337,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3G5RUKN2ECO6O32LM2RMAAVQS1U9NZ
13338,NA,NA
13339,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3G5RUKN2ECO6O32LM2RMAAVQS1U9NZ
13340,NA,NA
13341,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3G5RUKN2ECO6O32LM2RMAAVQS1U9NZ
13342,NA,NA
13343,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3G5RUKN2ECO6O32LM2RMAAVQS1U9NZ
13344,NA,NA
13345,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3G9UA71JVVF6RUN7S71A37N3OR0J7S
13346,NA,NA
13347,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3G9UA71JVVF6RUN7S71A37N3OR0J7S
13348,NA,NA
13349,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3G9UA71JVVF6RUN7S71A37N3OR0J7S
13350,NA,NA
13351,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3G9UA71JVVF6RUN7S71A37N3OR0J7S
13352,NA,NA
13353,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3G9UA71JVVF6RUN7S71A37N3OR0J7S
13354,NA,NA
13355,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3G9UA71JVVF6RUN7S71A37N3OR17JH
13356,NA,NA
13357,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3G9UA71JVVF6RUN7S71A37N3OR17JH
13358,NA,NA
13359,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3G9UA71JVVF6RUN7S71A37N3OR17JH
13360,NA,NA
13361,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3G9UA71JVVF6RUN7S71A37N3OR17JH
13362,NA,NA
13363,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3G9UA71JVVF6RUN7S71A37N3OR17JH
13364,NA,NA
13365,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3GL25Y6843FQ7HZJDHI0DYS8UEAXM5
13366,NA,NA
13367,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3GL25Y6843FQ7HZJDHI0DYS8UEAXM5
13368,NA,NA
13369,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3GL25Y6843FQ7HZJDHI0DYS8UEAXM5
13370,NA,NA
13371,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3GL25Y6843FQ7HZJDHI0DYS8UEAXM5
13372,NA,NA
13373,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3GL25Y6843FQ7HZJDHI0DYS8UEAXM5
13374,NA,NA
13375,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3GMLHYZ0LEIYKUU2RFVONMGB967YU4
13376,NA,NA
13377,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3GMLHYZ0LEIYKUU2RFVONMGB967YU4
13378,NA,NA
13379,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3GMLHYZ0LEIYKUU2RFVONMGB967YU4
13380,NA,NA
13381,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3GMLHYZ0LEIYKUU2RFVONMGB967YU4
13382,NA,NA
13383,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3GMLHYZ0LEIYKUU2RFVONMGB967YU4
13384,NA,NA
13385,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3GONHBMNHVJFCCZYEZ6LAJ8J2E8ZM4
13386,NA,NA
13387,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3GONHBMNHVJFCCZYEZ6LAJ8J2E8ZM4
13388,NA,NA
13389,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3GONHBMNHVJFCCZYEZ6LAJ8J2E8ZM4
13390,NA,NA
13391,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3GONHBMNHVJFCCZYEZ6LAJ8J2E8ZM4
13392,NA,NA
13393,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3GONHBMNHVJFCCZYEZ6LAJ8J2E8ZM4
13394,NA,NA
13395,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3GS542CVJV82YEWFI2V0GTV41GU959
13396,NA,NA
13397,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3GS542CVJV82YEWFI2V0GTV41GU959
13398,NA,NA
13399,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3GS542CVJV82YEWFI2V0GTV41GU959
13400,NA,NA
13401,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3GS542CVJV82YEWFI2V0GTV41GU959
13402,NA,NA
13403,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3GS542CVJV82YEWFI2V0GTV41GU959
13404,NA,NA
13405,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3GV1I4SEO9ATIKX2CI8VD80ZX5M6LJ
13406,NA,NA
13407,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3GV1I4SEO9ATIKX2CI8VD80ZX5M6LJ
13408,NA,NA
13409,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3GV1I4SEO9ATIKX2CI8VD80ZX5M6LJ
13410,NA,NA
13411,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3GV1I4SEO9ATIKX2CI8VD80ZX5M6LJ
13412,NA,NA
13413,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3GV1I4SEO9ATIKX2CI8VD80ZX5M6LJ
13414,NA,NA
13415,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3GVPRXWRPHFAWJ31APGAR683BCC7I5
13416,NA,NA
13417,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3GVPRXWRPHFAWJ31APGAR683BCC7I5
13418,NA,NA
13419,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3GVPRXWRPHFAWJ31APGAR683BCC7I5
13420,NA,NA
13421,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3GVPRXWRPHFAWJ31APGAR683BCC7I5
13422,NA,NA
13423,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3GVPRXWRPHFAWJ31APGAR683BCC7I5
13424,NA,NA
13425,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3H1C3QRA0144SVWB5NYUMD2PKUWCEU
13426,NA,NA
13427,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3H1C3QRA0144SVWB5NYUMD2PKUWCEU
13428,NA,NA
13429,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3H1C3QRA0144SVWB5NYUMD2PKUWCEU
13430,NA,NA
13431,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3H1C3QRA0144SVWB5NYUMD2PKUWCEU
13432,NA,NA
13433,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3H1C3QRA0144SVWB5NYUMD2PKUWCEU
13434,NA,NA
13435,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3H5TOKO3D94XKCQH6Q9ERRYOBJR46O
13436,NA,NA
13437,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3H5TOKO3D94XKCQH6Q9ERRYOBJR46O
13438,NA,NA
13439,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3H5TOKO3D94XKCQH6Q9ERRYOBJR46O
13440,NA,NA
13441,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3H5TOKO3D94XKCQH6Q9ERRYOBJR46O
13442,NA,NA
13443,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3H5TOKO3D94XKCQH6Q9ERRYOBJR46O
13444,NA,NA
