HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.slot0,Input.slot1,Answer.comments,Answer.general,Answer.question,Answer.similar,Answer.specific,Approve,Reject
3JHB4BPSFKURR0FD2UJ3E4QVUMT9QF,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3IFS6Q0HJJ5Z11LNOUJNAH0LGIRSIX,A2YE2I9DYV9OKW,Approved,Sat May 06 16:14:12 PDT 2017,Sat May 06 16:18:19 PDT 2017,Sun May 21 16:18:19 PDT 2017,Sun May 07 12:04:18 PDT 2017,,,247,100% (145/145),100% (110/110),0% (0/0),I really like,The Simpsons,NA,"I used to like a lot of animated shows, but for some reason I haven't kept up lately.",Did you see them back when they were in their early form on the Tracy Ullman show?,I was a big fan of the early seasons but I haven't watched it lately.,"Have you seen the one where Homer changes his name to Max Power? Max Power doesn't abbreviate. Each letter is as important as the one that preceded it. Maybe MORE important. No, as important.",,
3JHB4BPSFKURR0FD2UJ3E4QVUMT9QF,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3ZPPDN2SLWI5GHN2J5T587X3W1VE9Z,A3PB0KSWXYUEAY,Approved,Sat May 06 15:49:09 PDT 2017,Sat May 06 15:51:00 PDT 2017,Sun May 21 15:51:00 PDT 2017,Sun May 07 13:33:20 PDT 2017,,,111,100% (64/64),100% (30/30),0% (0/0),I really like,The Simpsons,no,Did you know Mat Groening who made the Simpsons made Futurama?,The Simpsons has over 28 seasons. Do you have a favorite episode?,The Simpsons is a classic. Did you see the Simpsons Movie?,Matt Groening is the original creator and has developed a lot of other great shows.,,
36QZ6V1589Y1O8ITS93Z50SAPVOSUE,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3IRIK4HM3B63101QP7KYY96YLO86CL,A3PB0KSWXYUEAY,Approved,Sat May 06 14:54:54 PDT 2017,Sat May 06 14:56:43 PDT 2017,Sun May 21 14:56:43 PDT 2017,2017-05-07 18:42:28 UTC,,,109,100% (64/64),100% (30/30),0% (0/0),I really cried when I watched,The Titantic,no,Most documentaries or movies based on true events are not as good as the Titanic.,Did you think that the movie was too long?,It was sad to see how the ship went down in that movie.,"Leonardo Dicaprio was great in that movie, he really had me engaged in the film.",,
36QZ6V1589Y1O8ITS93Z50SAPVOSUE,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3LO69W1SU4ZY1XK2EXMJDJ9A9C3GLT,A34QZDSTKZ3JO9,Approved,Sun May 07 19:50:00 PDT 2017,Sun May 07 19:53:00 PDT 2017,Mon May 22 19:53:00 PDT 2017,Mon May 08 17:00:54 PDT 2017,,,180,100% (206/206),0% (0/0),0% (0/0),I really cried when I watched,The Titantic,,I'm sure the movie made a lot of money.,Did it win any awards?,I've only seen it once.,I really didn't like it as much as most people did.,,
36QZ6V1589Y1O8ITS93Z50SAPVOSUE,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3RRCEFRB7NY6C856SJVOQRG27C8B44,A8MFZOKZ7DV0X,Approved,Sat May 06 19:26:56 PDT 2017,Sat May 06 19:29:35 PDT 2017,Sun May 21 19:29:35 PDT 2017,2017-05-07 18:42:28 UTC,,,159,100% (18/18),100% (4/4),0% (0/0),I really cried when I watched,The Titantic,no,"I didnt realize how big the boat was, and how many people were on there.",I don't think I've ever been so into movie as that one. Did you get caught up as well?,"Oh, that's a really good movie. It's super long though.",I never really knew much about the Titanic until ai watched that movie.,,
3A3KKYU7P32BIHUT3CMEBFE1IMHWM5,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3HMIGG0U4MS38HLJEEZLFEU8U7I8YJ,A3PB0KSWXYUEAY,Approved,Sat May 06 15:24:09 PDT 2017,Sat May 06 15:26:57 PDT 2017,Sun May 21 15:26:57 PDT 2017,2017-05-07 18:44:52 UTC,,,168,100% (64/64),100% (30/30),0% (0/0),I really cried when I watched,Good Will Hunting,no,"It is inspiring to see how some teachers can have a good and positive influence on others, even if this was not based on a true story.",Did you know Matt Damon and Ben Affleck went on to direct movies together after?,Good Will Hunting was sad but the story was inspiring.,Matt Damon did a great job in this movie and is one of my favorite actors.,,
3A3KKYU7P32BIHUT3CMEBFE1IMHWM5,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3IXEICO7935KNH31BTFONJ629AF6TB,A1CNDBHKOTWDTP,Approved,Sat May 06 20:49:06 PDT 2017,Sat May 06 20:56:18 PDT 2017,Sun May 21 20:56:18 PDT 2017,Mon May 08 17:00:54 PDT 2017,,,432,100% (2/2),0% (0/0),0% (0/0),I really cried when I watched,Good Will Hunting,NA,"It's hard to believe that was filmed so long ago, I think it was out almost 20 years ago wasn't it?",Who is your favorite actor from the movie?,"Oh, that's a great movie, some of my favorite actors are in it, especially Matt Damon.",I really love the way Robin Williams portrayed the therapist in that movie.,,
3A3KKYU7P32BIHUT3CMEBFE1IMHWM5,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3MH9DQ757XY1KN7WNBEK465TM3WGUN,A34QZDSTKZ3JO9,Approved,Sun May 07 19:56:33 PDT 2017,Sun May 07 19:57:54 PDT 2017,Mon May 22 19:57:54 PDT 2017,Mon May 08 17:00:54 PDT 2017,,,81,100% (206/206),0% (0/0),0% (0/0),I really cried when I watched,Good Will Hunting,,It did bring Affleck and Damon to fame.,How old were they when they made the film?,"I liked the movie, too.",I really didn't think it was worth crying over though.,,
3XH7ZM9YX2FR31UDF983JU00Q8V9RG,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,351SEKWQS13FVVSWCJMQ7BL2WO1DM4,A3PB0KSWXYUEAY,Approved,Sat May 06 15:37:43 PDT 2017,Sat May 06 15:39:42 PDT 2017,Sun May 21 15:39:42 PDT 2017,Sun May 07 13:33:20 PDT 2017,,,119,100% (64/64),100% (30/30),0% (0/0),I really got scared when I saw,Shaun of the Dead,no,"Most movies about zombies are scary, even if they are a comedy. Did you like the movie?",Really? Did the Zombie parts of the movie make you scared?,Zombie movies and shows are scary to me.,Simon Pegg is a great actor and extremely funny. Did you know he was in Mission Impossible?,,
3XH7ZM9YX2FR31UDF983JU00Q8V9RG,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3HVVDCPGTFEM61D7HCAG6AQV8K4TYU,A4HBWAVHBH9OJ,Approved,Sat May 06 16:58:23 PDT 2017,Sat May 06 17:00:59 PDT 2017,Sun May 21 17:00:59 PDT 2017,Sun May 07 12:04:19 PDT 2017,,,156,100% (2/2),100% (1/1),0% (0/0),I really got scared when I saw,Shaun of the Dead,none,Do you usually get scared watching horror films?,Why do you watch these type of movies?,Really?  Was there one specific character who scared you?,What did that character look like?,,
3XH7ZM9YX2FR31UDF983JU00Q8V9RG,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3LS2AMNW5GCXK7HDUL7NZEH6A39OQ3,A8MFZOKZ7DV0X,Approved,Sat May 06 19:45:25 PDT 2017,Sat May 06 19:47:54 PDT 2017,Sun May 21 19:47:54 PDT 2017,Sun May 07 13:33:20 PDT 2017,,,149,100% (18/18),100% (4/4),0% (0/0),I really got scared when I saw,Shaun of the Dead,no.,"I'd never watch it again, but it would certainly never scare me.",What parts were scary? I thought it was more comedy than horror?,You were really scared by that movie? I thought it was dumb honestly.,"It was too over the top for me. The acting was terrible, and the plot was dumb",,
3HRWUH63QUNNNG09JCE5YUQO3FNN5F,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3FPRZHYEPZT03QK8XMH5HYI3W4NV34,A3PB0KSWXYUEAY,Approved,Sat May 06 15:11:48 PDT 2017,Sat May 06 15:15:02 PDT 2017,Sun May 21 15:15:02 PDT 2017,Sun May 07 13:33:18 PDT 2017,,,194,100% (64/64),100% (30/30),0% (0/0),I really got scared when I saw,Rosemary's Baby,no,Most horror films are better when they include cults like this film.,What did you think about the cult using the woman as a surrogate for a devil baby?,I had to turn away at some parts of this movie. Did you?,"Roman Polanski is a great director, but he is not liked by many people because of his legal trouble.",,
3HRWUH63QUNNNG09JCE5YUQO3FNN5F,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3RJSC4XJ11GNO46W88H9B2QXG4950K,A2U31V169A20GY,Approved,Sat May 06 23:56:56 PDT 2017,Sun May 07 00:01:16 PDT 2017,Mon May 22 00:01:16 PDT 2017,Sun May 07 12:04:18 PDT 2017,,,260,100% (1/1),0% (0/0),0% (0/0),I really got scared when I saw,Rosemary's Baby,,I really like horror movies in this category and the ones based on Stephen King's books.,"So, are you planning on watching some more horror movies or did this scare you off for good?","""Rosemary's Baby"" is one of the most disturbing horror movies in the same way ""The Exorcist"" is.","""Rosemary's Baby"" really has a realistic feeling for being a horror movie.",,
3HRWUH63QUNNNG09JCE5YUQO3FNN5F,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3WT783CTPC397CILLY169PSQZQVCBQ,A2ZOM62DKMSWDK,Approved,Sun May 07 17:44:43 PDT 2017,Sun May 07 17:47:33 PDT 2017,Mon May 22 17:47:33 PDT 2017,Mon May 08 17:00:54 PDT 2017,,,170,100% (26/26),100% (16/16),0% (0/0),I really got scared when I saw,Rosemary's Baby,"Great fun, this!",The creepiest part was that Rosemary's husband could possibly have been the Devil.,Have you read the book the movie was based on?,"It's a pretty old movie but it's still a nail-biter, even today.",Mia Farrow was great as Rosemary.,,
341H3G5YF0ZI9YSRPUJNCM16WLKZ0N,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3L4PIM1GQU29QM0FDN5L6VPDKZ5RYD,A3PB0KSWXYUEAY,Approved,Sat May 06 15:04:20 PDT 2017,Sat May 06 15:07:15 PDT 2017,Sun May 21 15:07:15 PDT 2017,Sun May 07 13:33:20 PDT 2017,,,175,100% (64/64),100% (30/30),0% (0/0),I really got scared when I saw,Alien,no,Most sci-fi and horror movies with aliens don't appeal to many people.,Do you think real aliens exist?,I did not like the Alien franchise and couldn't believe they made four films.,"Sigourney Weaver, the main actress, is one of my favorite but I still did not like the movie.",,
341H3G5YF0ZI9YSRPUJNCM16WLKZ0N,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3QXNC7EIPJH6PR88BYUQNIVZ20L908,A2YE2I9DYV9OKW,Approved,Sat May 06 15:26:10 PDT 2017,Sat May 06 15:33:24 PDT 2017,Sun May 21 15:33:24 PDT 2017,Sun May 07 12:04:15 PDT 2017,,,434,100% (145/145),100% (110/110),0% (0/0),I really got scared when I saw,Alien,NA,Using the sci-fi genre to tell horror stories does some interesting things that you can't necessarily get with supernatural horror.,"During the breakfast scene, had you relaxed by the time the thing burst out of his chest or were you still tense from the previous scenes?","I first saw it when I was a little kid and it didn't really register as scary to me, but when I see it now all of the horror and suspense elements work on me, even though I know what's coming.","I think the way they make the characters seem so natural and human really makes the horror work, they're not flat sci-fi cardboard cutouts.",,
341H3G5YF0ZI9YSRPUJNCM16WLKZ0N,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3RJSC4XJ11GNO46W88H9B2QXG4605C,A8MFZOKZ7DV0X,Approved,Sat May 06 19:17:43 PDT 2017,Sat May 06 19:22:42 PDT 2017,Sun May 21 19:22:42 PDT 2017,Sun May 07 12:04:16 PDT 2017,,,299,100% (18/18),100% (4/4),0% (0/0),I really got scared when I saw,Alien,no,"The ending could have been alot better, but we got lots of sequels to make up for it.",What was the scariest part of the movie for you? Mine was the first time you see the Alien.,"Alien, the original was the best. Sigourney Weaver was awesome in that film.",The Alien did freak me out a little bit as well. I slept with the lights on that night.,,
