HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.slot0,Answer.RelatedTopic,Answer.anecdote,Answer.comments,Answer.funny,Answer.opinion,Approve,Reject
3OLZC0DJ8J0C794XSNJQXKO6U98IVO,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3TOK3KHVJU4NEPCYYMYHZN0B5237OO,A1R3MNDWBBDZ6L,Submitted,Thu May 11 09:25:02 PDT 2017,Thu May 11 09:25:49 PDT 2017,Fri May 26 09:25:49 PDT 2017,,,,47,100% (91/91),100% (91/91),100% (91/91),Have you noticed that a lot of men dye their hair?,A lot of them are growing their hair longer too.,I've thought about dying mine too.,no,Wouldn't my hair look wacky in purple?,"Yeah, I have noticed it. I kinda like it.",x,
3OLZC0DJ8J0C794XSNJQXKO6U98IVO,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3U0SRXB7CERFENW16LWAPFR6H9RNRY,A3CDJ8PZX578GQ,Submitted,Thu May 11 16:22:58 PDT 2017,Thu May 11 16:35:38 PDT 2017,Fri May 26 16:35:38 PDT 2017,,,,760,0% (0/0),0% (0/0),0% (0/0),Have you noticed that a lot of men dye their hair?,I've also noticed a lot of dudes shaving their heads entirely and growing beards.,"Once my baby sister dumped a bottle of Hershey's syrup on my head, and that dyed my hair black.",No,"I knew a guy in high school who dyed his hair grey so that he'd look more sophisticated, and chicks dug it.","I bet the chemicals in the hair dye seep into your brain, though.",x,
3KG2UQJ0MJ9CG2J73428W5LFZGNQNI,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,339ANSOTR6O1DI8FJLALJV9BZDZKI7,AGATMN9R66VSP,Submitted,Thu May 11 09:14:27 PDT 2017,Thu May 11 09:18:36 PDT 2017,Fri May 26 09:18:36 PDT 2017,,,,249,100% (3/3),100% (3/3),100% (3/3),I buy most of my clothes through a catalog. I like being able to try stuff on at home and send stuff back.,Catalogs are OK but online shopping is cool too.,I once ordered a pair of shoes in a size nine from a catalog but they looked as though they were a size twelve when I put them on.,,Ordering from a catalog in the age of the internet is like using a rotary phone.,"I think catalogs are OK, but I prefer to try on my  clothes before making a purchase to avoid the return process.",x,
3KG2UQJ0MJ9CG2J73428W5LFZGNQNI,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3AQF3RZ5594A4CL0G9AZ6FR1JRQ6F3,A1R3MNDWBBDZ6L,Submitted,Thu May 11 10:58:04 PDT 2017,Thu May 11 10:59:08 PDT 2017,Fri May 26 10:59:08 PDT 2017,,,,64,100% (91/91),100% (91/91),100% (91/91),I buy most of my clothes through a catalog. I like being able to try stuff on at home and send stuff back.,Ordering online is good too.,I ordered clothes through a catalog once. I got a new shirt.,no,I should order nothing but clown wigs. Hundreds of clown wigs.,That's cool. It's probably convenient to order by mail like that.,x,
3KG2UQJ0MJ9CG2J73428W5LFZGNQNI,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3ZPPDN2SLWI5GHN2J5T587X3WPU9E5,A5N6QK76RTR7R,Submitted,Thu May 11 08:06:03 PDT 2017,Thu May 11 08:53:05 PDT 2017,Fri May 26 08:53:05 PDT 2017,,,,2822,100% (231/231),100% (231/231),100% (231/231),I buy most of my clothes through a catalog. I like being able to try stuff on at home and send stuff back.,I like to shop for stuff on ebay.,Ebay is like the universal store of the world wide web.,NA,I've even found promises for sale on Ebay.,That can be really convenient.,x,
38RHULDV9Y0PMY42IXOMJM7K1IAIWY,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,354P56DE9LP2CH4R53FQJSAC2Q47SH,A2Z6NL0CTXY0ZB,Submitted,Thu May 11 06:10:48 PDT 2017,Thu May 11 06:22:58 PDT 2017,Fri May 26 06:22:58 PDT 2017,,,,730,100% (4/4),100% (4/4),100% (4/4),My friend has a pair of $400 dollar jeans. How could they possibly be worth it?,"I don't wear jeans, so it doesn't matter that much to me.",I once had an overweight friend in college that would wear these skin tight jeans. Try picturing that for while.,none,If he's got that much money to blow on a pair of jeans I wonder how much he'd pay for a pair of sneakers.,They'd have to be made of gold to be worth that price.,x,
38RHULDV9Y0PMY42IXOMJM7K1IAIWY,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3ATTHHXXWBA7XI7MI4PA9PHDVKCIXO,A8RDXT4ZILHQT,Submitted,Wed May 10 23:42:03 PDT 2017,Wed May 10 23:43:08 PDT 2017,Thu May 25 23:43:08 PDT 2017,,,,65,100% (10/10),100% (10/10),100% (10/10),My friend has a pair of $400 dollar jeans. How could they possibly be worth it?,A lot of conspicuous consumption's terrible.,I know someone who spent hundreds on a monitor before.,,"I have a $400 pair of jeans. If you have $400, I mean.",I'm not sure they are. I know they're ostentatious spending items.,x,
38RHULDV9Y0PMY42IXOMJM7K1IAIWY,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3WOKGM4L7229WECEDND8K8QOXN20OK,A2ZOM62DKMSWDK,Submitted,Thu May 11 06:52:43 PDT 2017,Thu May 11 06:57:39 PDT 2017,Fri May 26 06:57:39 PDT 2017,,,,296,100% (7/7),100% (7/7),100% (7/7),My friend has a pair of $400 dollar jeans. How could they possibly be worth it?,And what about those thousand dollar purses! Isn't that crazy? At least they've got knockoffs so you can get something similar for less money.,"I remember the whole Guess jeans craze. The students in my high school classes agonized over not being able to afford them. And they cost less than $100, if I remember correctly. That was back in the day when you could get a decent pair of Wranglers for $19.99.",continuously interesting topics,"I say, don't worry about buying the $400 pair of jeans if you don't have a million-dollar body!","Well, some people have a lot of money, and they have to spend it somehow. Still a person who isn't that well off but still feels compelled to buy $400 jeans, well I feel kind of sorry for them.",x,
3OEWW2KGQJW09EFEZXW1BVEL6B3ODQ,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,38JBBYETQPW4JBHQ2AXERZMNAYYE4Y,A5N6QK76RTR7R,Submitted,Thu May 11 09:03:33 PDT 2017,Thu May 11 09:16:40 PDT 2017,Fri May 26 09:16:40 PDT 2017,,,,787,100% (231/231),100% (231/231),100% (231/231),"Men don't really have much chance to express themselves with fashion, with the clothes they choose.",Although some men actually wear nail polish now.,"As they say the ""times they r a changin"".",NA,Heck these days half the time you can't tell what someone's gender is anyway.,yes this can be true.,x,
3OEWW2KGQJW09EFEZXW1BVEL6B3ODQ,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3RRCEFRB7NY6C856SJVOQRG27004B1,A3K5YBCBVBM3RY,Submitted,Thu May 11 07:07:10 PDT 2017,Thu May 11 07:15:47 PDT 2017,Fri May 26 07:15:47 PDT 2017,,,,517,100% (2/2),100% (2/2),100% (2/2),"Men don't really have much chance to express themselves with fashion, with the clothes they choose.","Men just two kinds of clothes, one for work, one for not-work.","When my son need a suit set, I could not even get him to go to a store. He told me just to buy a set which would fit him. That was exactly what I did.",No.,I bought a suit set for my son. The jacket and pants fit him perfect. But the vest could hold two of him. He threw away the vest. He never set his feet in a store through all this.,"It is not that they don't have the chance. In my opinion, most men simply don't care about what they wear as long as the clothes are functional.",x,
3OEWW2KGQJW09EFEZXW1BVEL6B3ODQ,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3T3IWE1XG79DXZMLQ2TMTONT90BQTQ,AGATMN9R66VSP,Submitted,Thu May 11 09:23:40 PDT 2017,Thu May 11 09:29:52 PDT 2017,Fri May 26 09:29:52 PDT 2017,,,,372,100% (3/3),100% (3/3),100% (3/3),"Men don't really have much chance to express themselves with fashion, with the clothes they choose.",Women usually do have more options when it comes to fashion when compared to men.,I male friend of mine once attempted to add pink into his wardrobe. I did not work out well.,,Men's fashion has changed a lot in the past ten years. Now all of a sudden it is OK to dress like a homeless person with clothes that don't fit properly.,I think men can express themselves with fashion if they are creative enough.,x,
3TZDZ3Y0JSR3AWVWHFTOD3INMFF190,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,34Z02EIMITZP96HM94Z7EIWBWTZT0B,AHGQYVNSF17E0,Submitted,Wed May 10 23:04:12 PDT 2017,Wed May 10 23:04:35 PDT 2017,Thu May 25 23:04:35 PDT 2017,,,,23,0% (0/0),0% (0/0),0% (0/0),I don't really like being in the city. I would much rather be out on a hike somewhere in the mountains.,,,,,I love goin,,
3TZDZ3Y0JSR3AWVWHFTOD3INMFF190,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3R2UR8A0IB2HT4IPGZ2FTMDZ7VSXOJ,A1R3MNDWBBDZ6L,Submitted,Thu May 11 09:48:26 PDT 2017,Thu May 11 09:53:45 PDT 2017,Fri May 26 09:53:45 PDT 2017,,,,319,100% (91/91),100% (91/91),100% (91/91),I don't really like being in the city. I would much rather be out on a hike somewhere in the mountains.,"Small towns can be nice too, a nice in-between of cities and the wilderness.","I grew up in a city myself, so I'm used to it.",no,But mountains don't have 30 Starbucks in a four-mile radius!,"Oh, really? I like the city, myself. It's so convenient to have stores nearby.",x,
3TZDZ3Y0JSR3AWVWHFTOD3INMFF190,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3YGXWBAF713PMDXC6JRJ1BMKQP5C4U,A4M9S4KGADCZ7,Submitted,Thu May 11 13:21:19 PDT 2017,Thu May 11 13:26:41 PDT 2017,Fri May 26 13:26:41 PDT 2017,,,,322,0% (0/0),0% (0/0),0% (0/0),I don't really like being in the city. I would much rather be out on a hike somewhere in the mountains.,I had to learn the proper way to hike to make it enjoyable.,"When I was younger I thought hiking was only for animal lovers because the mountain had to be loaded with them, since there were none in the city accept dogs and cats.",,Besides hiking runs up my step numbers on my Fitbit and I can goal badges.,I like living in the city and hiking in the mountains for a change of scenery and fresh air.,x,
3HRWUH63QUNNNG09JCE5YUQO3K15NL,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,34S6N1K2ZW5C1TFDY341YJLBOZVHLI,A3K5YBCBVBM3RY,Submitted,Thu May 11 06:32:10 PDT 2017,Thu May 11 06:39:16 PDT 2017,Fri May 26 06:39:16 PDT 2017,,,,426,100% (2/2),100% (2/2),100% (2/2),"It would be hard for me to say what my favorite city is. Paris is beautiful, but I like the buzz of New York.","Paris is such a romantic city. I hope I could visit there again, with my family.","I visited Paris more than 20 years ago by myself. I enjoyed that trip, but wished to have some companions.",NA,"The first time when I visited New York, I thought I went back to Shanghai. So many people were crowded in streets and stores.","I love both Paris and New York, even though they are different.",x,
3HRWUH63QUNNNG09JCE5YUQO3K15NL,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3Q5C1WP23NNNVTRE4RL9P797LLI150,A1R3MNDWBBDZ6L,Submitted,Thu May 11 10:11:02 PDT 2017,Thu May 11 10:12:14 PDT 2017,Fri May 26 10:12:14 PDT 2017,,,,72,100% (91/91),100% (91/91),100% (91/91),"It would be hard for me to say what my favorite city is. Paris is beautiful, but I like the buzz of New York.",What about Toronto? That's a nice place as well.,"I've been to New York, but not Paris. It's a lively place.",no,"You want New York? Eyyy, I'm walkin' here!",I'm more of a New Yorker. I love the night life!,x,
3HRWUH63QUNNNG09JCE5YUQO3K15NL,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3Z4AIRP3C7ZWXCBOAX44HQ0REI2X1C,A3OWGVIP4VYSPV,Submitted,Wed May 10 23:50:47 PDT 2017,Wed May 10 23:51:51 PDT 2017,Thu May 25 23:51:51 PDT 2017,,,,64,100% (12/12),100% (12/12),100% (12/12),"It would be hard for me to say what my favorite city is. Paris is beautiful, but I like the buzz of New York.",Small towns have a more cozy feeling.,I went to New York once and got terribly lost. It was scary.,no,I don't fit in in big cities. The country comes wafting off me and everyone senses it.,I don't prefer big cities.,x,
3TLFH2L6Y99TJWM6YPYJ9MT48SVT28,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,32XVDSJFP0JSSLUGFU29BSUYZKM2M4,A5N6QK76RTR7R,Submitted,Thu May 11 04:35:56 PDT 2017,Thu May 11 04:37:33 PDT 2017,Fri May 26 04:37:33 PDT 2017,,,,97,100% (231/231),100% (231/231),100% (231/231),I sometimes dream about going someplace really primitive and just living really simply for a couple of months.,I often dream of just quitting all my usual haunts and habits just to see things afresh again.,Remember that show Gilligan's Island?,NA,"Those people didn;t seem to happy to be ""getting away from it all.""",I can totally relate. I am sick of the business of life.,x,
3TLFH2L6Y99TJWM6YPYJ9MT48SVT28,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3NLZY2D53QBPEMEGHTRV7XDCFMILQ9,A22NOME8P61FM4,Submitted,Thu May 11 05:40:22 PDT 2017,Thu May 11 06:29:07 PDT 2017,Fri May 26 06:29:07 PDT 2017,,,,2925,100% (21/21),100% (21/21),100% (21/21),I sometimes dream about going someplace really primitive and just living really simply for a couple of months.,Have you ever seen the movie Into The Wild? It has the same topic.,As a kid I always dreamed of never paying bills.,na,"A lot of people do this, we call them homeless.",I too dream of giving up on my life and living in the woods one day.,x,
3TLFH2L6Y99TJWM6YPYJ9MT48SVT28,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3YMTUJH0DT268UZNS5M9QLMOD6T4TI,A37EV8RZ82WT8E,Submitted,Thu May 11 00:32:39 PDT 2017,Thu May 11 00:44:08 PDT 2017,Fri May 26 00:44:08 PDT 2017,,,,689,100% (7/7),100% (7/7),100% (7/7),I sometimes dream about going someplace really primitive and just living really simply for a couple of months.,I think going camping in the Grand Tetons would be a beautiful experience.,When I was younger I went on a trip to the grand canyon with grandparents.,,"I think it would be really nice to get out somewhere in the wild for a few days, except I would always be worried about being eaten by a bear while relieving myself in the woods.",I have always thought that living in nature would be a great reset as far as getting away from all the noise.,x,
31YWE12TE0X7MESW9BGBUGVIW467XM,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,33M4IA01QHNKQHA58RJJNHI4IH4RXC,A3K5YBCBVBM3RY,Submitted,Thu May 11 06:39:17 PDT 2017,Thu May 11 07:07:10 PDT 2017,Fri May 26 07:07:10 PDT 2017,,,,1673,100% (2/2),100% (2/2),100% (2/2),Traveling is my absolute favorite thing. I love going new places.,I love traveling too. I especially love to go to places far away from daily life but naturally beautiful.,We went to Alaska a few year ago. I felt so awe inspired because a step away from the path I might have stood on a place no human being had ever set a foot there.,NA,"Traveling can create so many unique memories. We once spent several hours at a train station in an east European country just to figure out we got off too early, because we don't know the language.","Traveling is fun, but it can be so expensive.",x,
31YWE12TE0X7MESW9BGBUGVIW467XM,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3IOEN3P9S85JEXRS9AVEHDN7HFI163,A5N6QK76RTR7R,Submitted,Thu May 11 08:05:35 PDT 2017,Thu May 11 08:40:27 PDT 2017,Fri May 26 08:40:27 PDT 2017,,,,2092,100% (231/231),100% (231/231),100% (231/231),Traveling is my absolute favorite thing. I love going new places.,That's why I wanted to study overseas.,The best way to break down our differences is to travel.,NA,Some people think making it to the outlet mall is traveling lol.,I absolutely agree with you.,x,
31YWE12TE0X7MESW9BGBUGVIW467XM,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3JCG6DTRV4C05JUT9YZROJC6PR9QQ5,A8RDXT4ZILHQT,Submitted,Thu May 11 00:13:50 PDT 2017,Thu May 11 00:15:10 PDT 2017,Fri May 26 00:15:10 PDT 2017,,,,80,100% (10/10),100% (10/10),100% (10/10),Traveling is my absolute favorite thing. I love going new places.,I love being new places. A little exploration owns.,"I used to travel all the time when I was a kid, I was in Jamaica for half a year.",,I love leaving.,"It's a little worrisome for me, I never know what to do.",x,
3P888QFVX3FUYNJJ4J2LBULKPQSQOX,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,374TNBHA8CH9ELLF08GL15F8P5PQYI,A1R3MNDWBBDZ6L,Submitted,Thu May 11 13:06:27 PDT 2017,Thu May 11 13:15:54 PDT 2017,Fri May 26 13:15:54 PDT 2017,,,,567,100% (91/91),100% (91/91),100% (91/91),"There is a lot of petty crime in my neighborhood, people breaking into cars and stuff like that. ",There's a lot of good in your neighborhood too. Gotta look at the bright side.,"I never ran into crime as a kid, so I'm not used to this.",no,The only crime I'm guilty of is being crazy-handsome!,That's awful! I can't stand crime.,x,
3P888QFVX3FUYNJJ4J2LBULKPQSQOX,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3E4GGUZ1T9DX2XUDUIPTWF2UAH22KE,A3OWGVIP4VYSPV,Submitted,Thu May 11 09:12:08 PDT 2017,Thu May 11 09:13:11 PDT 2017,Fri May 26 09:13:11 PDT 2017,,,,63,100% (12/12),100% (12/12),100% (12/12),"There is a lot of petty crime in my neighborhood, people breaking into cars and stuff like that. ",It seems the police ignore certain areas.,I once called the police over a robbery and they pretty much wouldn't come.,no,I almost want to be a robber since I know no one minds anymore.,This is a problem which the police need to take care of.,x,
3P888QFVX3FUYNJJ4J2LBULKPQSQOX,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3JJVG1YBECJO8R966OEYVJMG7VM5BW,A37EV8RZ82WT8E,Submitted,Thu May 11 00:18:30 PDT 2017,Thu May 11 00:23:03 PDT 2017,Fri May 26 00:23:03 PDT 2017,,,,273,100% (7/7),100% (7/7),100% (7/7),"There is a lot of petty crime in my neighborhood, people breaking into cars and stuff like that. ","I wish there were more street cameras to prevent crime like that, on the other hand I don't like being watched.","I actually had a car broken into when I was younger, I saved up for a really nice sound system and someone stole it.",,Maybe the local wildlife has figured out how to steal from cars and pawn the goods.,"I don't think it is right that there is so much property crime, its like law enforcement doesn't bother investigating it anymore.",x,
3HEM8MA6H9XCJNVKJJF00UQAZVOQPE,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3LKC68YZ3BP244DZ6U6TR3ZSYTCOW7,A5N6QK76RTR7R,Submitted,Thu May 11 09:25:00 PDT 2017,Thu May 11 10:11:46 PDT 2017,Fri May 26 10:11:46 PDT 2017,,,,2806,100% (231/231),100% (231/231),100% (231/231),I live in a place where you are supposed to be ready for an earthquake at any time.,I once experienced a tornado.,Tornadoes and earthquakes are like reminders of Mother Nature's temper.,NA,I know I for one don't want to argue with her.,That must be stressful.,x,
3HEM8MA6H9XCJNVKJJF00UQAZVOQPE,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3R2UR8A0IB2HT4IPGZ2FTMDZ7VTOXB,AGATMN9R66VSP,Submitted,Thu May 11 09:49:54 PDT 2017,Thu May 11 09:55:52 PDT 2017,Fri May 26 09:55:52 PDT 2017,,,,358,100% (3/3),100% (3/3),100% (3/3),I live in a place where you are supposed to be ready for an earthquake at any time.,I wonder if that situation is similar to living on a hurricane coast.,The only natural disaster I've ever experienced was a hurricane.,,Natural disasters are like mother natures way of making sure we know she is still around.,I would not be able to relax in a place that was so prone to earthquakes.,x,
