HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.HITTYPE_ID_level1,Input.WORKER_ID_level1,Input.Dialogueacts_level1,Input.slot0,Input.slot1,Answer.change,Answer.comments,Answer.continuation,Answer.elaboration,Answer.joking_sarcastic,Approve,Reject
378G7J1SJLJD6T2GMEYVY79SAQ8EWT,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3S06PH7KSSQIZ667JX3SNJXZ2G31DR,A1R3MNDWBBDZ6L,Approved,Fri May 19 07:30:47 PDT 2017,Fri May 19 07:31:55 PDT 2017,Sat Jun 03 07:31:55 PDT 2017,Sun May 21 20:30:59 PDT 2017,,,68,100% (179/179),100% (179/179),100% (10/10),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A2YE2I9DYV9OKW,Answer.rhetorical,So many people these days get their news from late night TV rather than from reading the newspaper.,Do the comedians realize they won't have anything to riff off of if conventional new coverage withers and dies?,What about online comedians on Youtube?,no,"Nah, they'll always have things to make fun of. Comedy will live for years to come.","I disagree. Even if TV news dies, comedy will not. Comedy will always find things to riff off.",Oh no! Maybe we DO need TV news after all!,,
378G7J1SJLJD6T2GMEYVY79SAQ8EWT,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3YDTZAI2WY25ZANEQM2ZKF3TP6541I,A3EQR9C0L23O6E,Approved,Fri May 19 11:08:08 PDT 2017,Fri May 19 11:49:00 PDT 2017,Sat Jun 03 11:49:00 PDT 2017,Sun May 21 20:30:59 PDT 2017,,,2452,100% (23/23),100% (23/23),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A2YE2I9DYV9OKW,Answer.rhetorical,So many people these days get their news from late night TV rather than from reading the newspaper.,Do the comedians realize they won't have anything to riff off of if conventional new coverage withers and dies?,I'd rather spend my time playing video games than getting the news anyway.,,I don't think comedians really get their jokes from newspaper reporting though.,Comedians tend to find more material from video of politicians than newspaper quotes.,Of course lately most comedians are probably have to compete with the hilarity of the politicians themselves.,,
3D17ECOUOEGHVU6G06SEMQF1NO931S,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,32N49TQG3H40NBJT61WF46W96HZAV9,A13NOSGEQMNGP8,Approved,Fri May 19 06:02:58 PDT 2017,Fri May 19 06:05:44 PDT 2017,Sat Jun 03 06:05:44 PDT 2017,Sun May 21 20:31:01 PDT 2017,,,166,100% (12/12),100% (12/12),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A37EV8RZ82WT8E,Answer.TalkMore,Traveling is my absolute favorite thing. I love going new places.,Its really bizarre to see the effect that tourists have on an economy simply by traveling there.,Tourists can have a positive effect on the economy of a place but too much tourism can ruin places by causing them to become too commercial.,this was hard to think of a joking comment.,Tourists are the main contributors to the economy in a lot of places.,"I enjoy going to places and doing things that the tourists don't do, I find it is much more interesting.",Sometimes when I travel I feel like it is so obvious that I am a tourist!,,
3D17ECOUOEGHVU6G06SEMQF1NO931S,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,33JKGHPFYDGOH7J91D0T3GXWEVZMN1,A1R3MNDWBBDZ6L,Approved,Fri May 19 07:17:35 PDT 2017,Fri May 19 07:18:47 PDT 2017,Sat Jun 03 07:18:47 PDT 2017,Sun May 21 20:31:01 PDT 2017,,,72,100% (179/179),100% (179/179),100% (10/10),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A37EV8RZ82WT8E,Answer.TalkMore,Traveling is my absolute favorite thing. I love going new places.,Its really bizarre to see the effect that tourists have on an economy simply by traveling there.,"Yeah, I wonder who contributes more: Tourists or locals.",no,"Yeah, they can add a lot of money to the local businesses.","Yeah, tourism is a thriving industry around here. We really need it.","Yeah, I imagine the tacky souvineer shops wouldn't do as well with the locals.",,
3D17ECOUOEGHVU6G06SEMQF1NO931S,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3LUY3GC630M5ZPOZDMBWON51JIN7PJ,A1NIKHUA79SWGD,Approved,Thu May 18 23:06:03 PDT 2017,Thu May 18 23:11:57 PDT 2017,Fri Jun 02 23:11:57 PDT 2017,Sun May 21 20:31:02 PDT 2017,,,354,100% (21/21),100% (21/21),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A37EV8RZ82WT8E,Answer.TalkMore,Traveling is my absolute favorite thing. I love going new places.,Its really bizarre to see the effect that tourists have on an economy simply by traveling there.,"You would think manufacturing would provide most of the driving power behind the economy. But I guess those jobs are leaving due to automation. Robots really are the future. Maybe we'll even see people getting robot pets, or marrying robots, huh?",,"They go to a few stores, stay in a few hotels, eat a few restaurants, and bam, somehow they're the driving force behind the entire economy.","It's crazy to think that a bunch of people who don't even live in the area, who may not even speak the language, somehow provide for everyone who lives there. Without these visitors, who will never stay for long, and truly appreciate the way of life for the people who live there, everything would go belly-up and the locals would have to move.","Tourists really do have all the power since they run the whole economy. They ought to demand ought to demand the royal treatment! ""Bring me your best wine and virgins, for I am your new god for the next two weeks, and a couple hours before I have to leave for the airport!""",,
372AGES0I4QH4XCBIPEHZXMIYH3XRH,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,32Q90QCQ1T7PXD6TN2KUYGBJBY4EK0,A1R3MNDWBBDZ6L,Approved,Fri May 19 07:33:26 PDT 2017,Fri May 19 07:35:02 PDT 2017,Sat Jun 03 07:35:02 PDT 2017,Sun May 21 20:30:58 PDT 2017,,,96,100% (179/179),100% (179/179),100% (10/10),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A37EV8RZ82WT8E,Answer.negative,Traveling is my absolute favorite thing. I love going new places.,The worst is when your traveling and you have to use the restroom but there is a bigfoot using it.,What is a baby bigfoot called? A littlefoot?,no,"Yeah, I hate that!","Oh yeah, and you can't snap a photo as proof because it's in the restroom. That'd be creepy.",I think running into bigfoot anywhere is bad news.,,
372AGES0I4QH4XCBIPEHZXMIYH3XRH,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,33C7UALJVMK6IBAG2PSC1RJYRST18E,A3EQR9C0L23O6E,Approved,Fri May 19 11:02:30 PDT 2017,Fri May 19 11:31:34 PDT 2017,Sat Jun 03 11:31:34 PDT 2017,Sun May 21 20:30:58 PDT 2017,,,1744,100% (23/23),100% (23/23),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A37EV8RZ82WT8E,Answer.negative,Traveling is my absolute favorite thing. I love going new places.,The worst is when your traveling and you have to use the restroom but there is a bigfoot using it.,So do you believe in Bigfoot or is that just an excuse not to travel?,,"I find that when I travel, such things don't happen to me.",I tend to have more trouble with people cracking gum in my ear on planes and busses.,Or sometimes there's a delay on the tarmac due to gremlins on the wing.,,
372AGES0I4QH4XCBIPEHZXMIYH3XRH,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3QY5DC2MXS6V6NB1CR82ML5HPOJFUE,A1NIKHUA79SWGD,Approved,Fri May 19 00:46:00 PDT 2017,Fri May 19 01:02:16 PDT 2017,Sat Jun 03 01:02:16 PDT 2017,Sun May 21 20:30:58 PDT 2017,,,976,100% (21/21),100% (21/21),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A37EV8RZ82WT8E,Answer.negative,Traveling is my absolute favorite thing. I love going new places.,The worst is when your traveling and you have to use the restroom but there is a bigfoot using it.,But at least in restrooms like that you don't have mice. Back at my house I have a terrible mouse problem. They've dug underneath the tub and seem to have made a nest or something there. Do you know a good way to get rid of mice?,,"And the smell man, ugh. You don't want to go in there next, but you don't have a choice. It's either there or the bushes. Some days just aren't the best.","Of course, I don't mean an actual bigfoot, but a big, hairy guy who somehow takes up the whole stall. First you have to wait for him to get done, and then there's that awkward moment where your eyes meet. The whole thing is just weird. I hate it.","Of course, I mean an actual bigfoot. A big, hairy sasquatch who somehow exists and is using a stall. First you have to wait for him to get done, and then there's that awkward moment where your human eyes meet his monkey ones. The whole thing is just weird. I hate it. But also, I love it.",,
37Y5RYYI0PQT5CCOXEEMP7REKJMXS5,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3AZHRG4CU56KAPJSUPTGW5SD6EV03I,A3EQR9C0L23O6E,Approved,Fri May 19 11:02:08 PDT 2017,Fri May 19 11:22:54 PDT 2017,Sat Jun 03 11:22:54 PDT 2017,Sun May 21 20:30:59 PDT 2017,,,1246,100% (23/23),100% (23/23),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A37EV8RZ82WT8E,Answer.positive,Traveling is my absolute favorite thing. I love going new places.,"I LOOOVE going to new national parks, there are always new and beautiful landscapes to see.",But I'd really rather visit a foreign country now that I think about it.,,Thew newer parks tend to be less crowded as well.,People know more about the old parks and tend to plan trips there.,I'm looking forward to the new park with the Bushes faces instead of those old guys on Mount Rushmore.,,
37Y5RYYI0PQT5CCOXEEMP7REKJMXS5,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3DH6GAKTYZBISDM6N4ZYSYRCXJLYZK,A1R3MNDWBBDZ6L,Approved,Fri May 19 07:31:55 PDT 2017,Fri May 19 07:33:26 PDT 2017,Sat Jun 03 07:33:26 PDT 2017,Sun May 21 20:30:59 PDT 2017,,,91,100% (179/179),100% (179/179),100% (10/10),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A37EV8RZ82WT8E,Answer.positive,Traveling is my absolute favorite thing. I love going new places.,"I LOOOVE going to new national parks, there are always new and beautiful landscapes to see.",Visiting cities is fun too.,no,"Yeah, national parks are really relaxing places to see.","Yeah, I love the beauty of the outdoors. I could stay out there forever and be perfectly content.","Yeah, I love big open fields without wifi.",,
37Y5RYYI0PQT5CCOXEEMP7REKJMXS5,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3M1CVSFP61R8I3NCK225YJX1PTYAQ1,A13NOSGEQMNGP8,Approved,Fri May 19 11:40:07 PDT 2017,Fri May 19 11:41:53 PDT 2017,Sat Jun 03 11:41:53 PDT 2017,Sun May 21 20:31:00 PDT 2017,,,106,100% (12/12),100% (12/12),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A37EV8RZ82WT8E,Answer.positive,Traveling is my absolute favorite thing. I love going new places.,"I LOOOVE going to new national parks, there are always new and beautiful landscapes to see.","National parks are great, I also enjoy finding smaller and less popular parks to visit.",,"I love national parks too, have you been to Yosemite?",Which national park is your absolute favorite?,Beautiful landscapes are great but sometimes I'm afraid of getting too up close and personal with some of the animals!,,
3ZLW647WALGOKFOCJASSR9P6FUN329,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,32KTQ2V7RE13S5FF03HOLF2C94OM94,A39J5RLVDTM6SM,Approved,Fri May 19 01:03:58 PDT 2017,Fri May 19 01:05:59 PDT 2017,Sat Jun 03 01:05:59 PDT 2017,Sun May 21 20:31:22 PDT 2017,,,121,100% (5/5),100% (4/4),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A37EV8RZ82WT8E,Answer.rhetorical,Traveling is my absolute favorite thing. I love going new places.,If we travel to the Caribbean do you think there is any pirate treasure buried near the resort?,I wonder if  there are any old  crashed ships in the area,,I wonder if we would  see  a  pirate burying  the  treasure .,I wonder how many  different  resorts    are  there  for  us  to  visit,It would be  cool if  we opened up the pirate  chest  and  captain jack  popped out,,
3ZLW647WALGOKFOCJASSR9P6FUN329,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3HMVI3QICKELXH1YFTQ60470K491YZ,A1R3MNDWBBDZ6L,Approved,Fri May 19 07:35:03 PDT 2017,Fri May 19 07:36:29 PDT 2017,Sat Jun 03 07:36:29 PDT 2017,Sun May 21 20:31:22 PDT 2017,,,86,100% (179/179),100% (179/179),100% (10/10),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A37EV8RZ82WT8E,Answer.rhetorical,Traveling is my absolute favorite thing. I love going new places.,If we travel to the Caribbean do you think there is any pirate treasure buried near the resort?,Maybe thee's some buried in Jamaica too.,no,That'd be cool! I'd love to find some.,"Yeah, finding some buried booty would be exciting!",I think the only piracy going on in resorts is of the software variety.,,
3ZLW647WALGOKFOCJASSR9P6FUN329,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3NLZY2D53QBPEMEGHTRV7XDCJZCLQX,A1NIKHUA79SWGD,Approved,Fri May 19 01:50:43 PDT 2017,Fri May 19 02:04:13 PDT 2017,Sat Jun 03 02:04:13 PDT 2017,Sun May 21 20:31:22 PDT 2017,,,810,100% (21/21),100% (21/21),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A37EV8RZ82WT8E,Answer.rhetorical,Traveling is my absolute favorite thing. I love going new places.,If we travel to the Caribbean do you think there is any pirate treasure buried near the resort?,"Speaking of the Caribbean, have you seen the new Pirates of the Caribbean movie? They're saying it's the last one, but I've heard that before. What do you think? Will this be the final movie in the franchise?",,Or any coins on the beach? Or any shipwrecks we can visit? Or should we just stop at a gift shop on the way back?,Do you think that there's anything we can discover for ourselves and take back? Just something unique that we find for ourselves. Do you think there'll be anything like that?,"Once we find it you can call me Black Butt the pirate, because I never wipe. Why, my mateys walk the plank just to get away from my horrid stench, arg! My pet parrot is a dung beetle! I'm so uncleanly, Davy Jones hid in his gross, sweaty gym locker because it was cleaner!",,
39KV3A5D18SZQX6XF1AOV8EQIQ87SL,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3D4CH1LGEBF30VJTP0JT8AIFDK7G9P,A1R3MNDWBBDZ6L,Approved,Fri May 19 07:44:05 PDT 2017,Fri May 19 07:46:20 PDT 2017,Sat Jun 03 07:46:20 PDT 2017,Sun May 21 20:31:00 PDT 2017,,,135,100% (179/179),100% (179/179),100% (10/10),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A3OWGVIP4VYSPV,Answer.TalkMore,Traveling is my absolute favorite thing. I love going new places.,Traveling is like taking wings and getting away from your normal life.,Where do you like to go?,no,That's a beautiful simile.,"Of course, you need to fly back to your normal life too. It's important to not forget about.","If I had wings, I'd probably just show off with them and become rich. Then go on vacation all the time.",,
39KV3A5D18SZQX6XF1AOV8EQIQ87SL,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3EFE17QCRDRZ56A3IC12A5Z6K89SHB,AU7RK2T2CMUBV,Approved,Fri May 19 07:45:32 PDT 2017,Fri May 19 07:53:07 PDT 2017,Sat Jun 03 07:53:07 PDT 2017,Sun May 21 20:31:00 PDT 2017,,,455,100% (1/1),100% (1/1),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A3OWGVIP4VYSPV,Answer.TalkMore,Traveling is my absolute favorite thing. I love going new places.,Traveling is like taking wings and getting away from your normal life.,"Although, there is something to be said for just taking time off and exploring what is right around you. I like that too sometimes.",interesting but the directions got a little too extensive,"Yes, it definitely takes one away from normal life and opens up all sorts of possibilities to learn and grow. I think I like travel that encompasses the most opportunities to do something different.",There are just so many opportunities these days to do different types of travelling. You can do active oriented trips or cultural tours; get really involved in the local scene or just be a passive onlooker.,Or in can be like growing roots and getting in touch with your subnormal nightmares.,,
39KV3A5D18SZQX6XF1AOV8EQIQ87SL,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3TMSXRD2X7MH8C6Y0S8IF7MK9US1WF,A1NIKHUA79SWGD,Approved,Thu May 18 23:11:58 PDT 2017,Thu May 18 23:16:57 PDT 2017,Fri Jun 02 23:16:57 PDT 2017,Sun May 21 20:31:00 PDT 2017,,,299,100% (21/21),100% (21/21),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A3OWGVIP4VYSPV,Answer.TalkMore,Traveling is my absolute favorite thing. I love going new places.,Traveling is like taking wings and getting away from your normal life.,"But speaking of getting away to places, I've been meaning to get down to the store and buy some new clothes. I've been wearing the same stuff for years, and it's time I got something new. What do you think I should get? IS there anything particular in style right now?",,"You get to go somewhere else, be someone else, and just enjoy yourself. It's the greatest feeling in the world.","Everyone needs a break from the stresses and monotony of everyday life. When you travel, for a brief moment you can push worries of your life away pretend you have no responsibilities.","It's like being an angel! Or in my case, a demon, since when I travel I always get my fun from going around and sabotaging everyone else's enjoyment and just being a huge ass! I actually have a devil I wear and everything. We should vacation together, I'll show you.",,
3JAOYN9IHLND5XKVNA6XAJUYL8N33K,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,31LM9EDVOMEYGZDOYGN1NO5FA14NJY,A1R3MNDWBBDZ6L,Approved,Fri May 19 07:22:05 PDT 2017,Fri May 19 07:23:04 PDT 2017,Sat Jun 03 07:23:04 PDT 2017,Sun May 21 20:31:06 PDT 2017,,,59,100% (179/179),100% (179/179),100% (10/10),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A3OWGVIP4VYSPV,Answer.negative,Traveling is my absolute favorite thing. I love going new places.,I just hate all the excitement there is when you travel.,"There probably are relaxing places to travel to, though...",no,"Yeah, relaxing is nice. Traveling can be a source of stress.",That's fair. You don't have time to sit down and chill out when you're constantly moving.,"Yeah, excitement is so terrible!",,
3JAOYN9IHLND5XKVNA6XAJUYL8N33K,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3R6P78PK7LXMKAS7N6OAZAJR7QTGT6,A3OWGVIP4VYSPV,Approved,Fri May 19 02:25:48 PDT 2017,Fri May 19 02:29:09 PDT 2017,Sat Jun 03 02:29:09 PDT 2017,Sun May 21 20:31:06 PDT 2017,,,201,100% (35/35),100% (35/35),100% (1/1),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A3OWGVIP4VYSPV,Answer.negative,Traveling is my absolute favorite thing. I love going new places.,I just hate all the excitement there is when you travel.,So when is the next time you plan to vacation anyway? Maybe we could plan something together.,,All that excitement can be fun but also tiring. We're not all cut out for all that hussle and bustle.,"My favorite travel destinations offer fun but also relaxation if I need that. Maybe there's an amusement park with crazy rides but also a nice, calming, relaxing hot tub at the hotel or somewhere else where I can unwind.","We're both some real party animals. I mean, we might read a book or drink a nice cup of tea at the end of the day on our vacation. We really tear it up.",,
3JAOYN9IHLND5XKVNA6XAJUYL8N33K,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3U0SRXB7CERFENW16LWAPFR6KLLNRJ,A3EQR9C0L23O6E,Approved,Fri May 19 11:02:10 PDT 2017,Fri May 19 11:29:15 PDT 2017,Sat Jun 03 11:29:15 PDT 2017,Sun May 21 20:31:06 PDT 2017,,,1625,100% (23/23),100% (23/23),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A3OWGVIP4VYSPV,Answer.negative,Traveling is my absolute favorite thing. I love going new places.,I just hate all the excitement there is when you travel.,What do you do for the Holidays if you don't travel home?,,It can be a hassle to get everything done on time so you're ready to go.,But there are lots of things to help you get organized and make your trips easy now.,I think hiring someone else to take the trip for you might be your preferred method though.,,
3L7SUC0TTUFIART8A5TT4K5XINK0M2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,39K0FND3AI1HXOPKS9VOHADWFO2AM7,A1R3MNDWBBDZ6L,Approved,Fri May 19 08:01:34 PDT 2017,Fri May 19 08:02:32 PDT 2017,Sat Jun 03 08:02:32 PDT 2017,Sun May 21 20:31:07 PDT 2017,,,58,100% (179/179),100% (179/179),100% (10/10),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A3OWGVIP4VYSPV,Answer.positive,Traveling is my absolute favorite thing. I love going new places.,I love to travel too. It's sl glorious. I love to see new places and to meet new people. I love to learn about new cultures. I love new foods and music.,Where do you want to travel to most?,no,"Yeah, all those things are great.","Yeah, I'd love to travel too. I want to see the world! All of it!","Yeah, nothing like jet lag to make me excited!",,
3L7SUC0TTUFIART8A5TT4K5XINK0M2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3DY4FPOOA2ASMS5A8CI1ZWLJ6J0RV7,A3R9BUUZV3NFYD,Approved,Fri May 19 00:30:26 PDT 2017,Fri May 19 00:33:39 PDT 2017,Sat Jun 03 00:33:39 PDT 2017,Sun May 21 20:31:07 PDT 2017,,,193,100% (2/2),100% (2/2),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A3OWGVIP4VYSPV,Answer.positive,Traveling is my absolute favorite thing. I love going new places.,I love to travel too. It's sl glorious. I love to see new places and to meet new people. I love to learn about new cultures. I love new foods and music.,I would love to be able to move somewhere different sometimes and just escape it all.,,"If you are having a stressful time and you need to get away, it's great to be able to travel to a diverse location.","If I am going to travel, I will immediately book a hotel online and begin to pack the same day. I don't waste much time. I will buy more things when I get there.","When I am upset about something and I need to get away, it would be nice to not have to tell anyone where I am going.",,
